times,theta_mu,theta_var,range_mu,range_var
62.89855885505676,-2.6547959476007024,0.0003115661815178478,1.4162582924941087,0.0001023152386974358
63.00490689277649,-2.5142332011867032,0.001019016010812817,7.811394527541665,3.091173353366104
63.110811948776245,-2.4045691849945023,0.0010642940142964808,8.51505561334339,0.01181678302600511
63.24097990989685,-2.2871530938617877,0.0012563439125258104,9.269498359396994,0.08529701054132262
63.360668897628784,-2.1606142464839575,0.0014259118168038786,10.416499502585909,0.25773023258289085
63.48470997810364,-2.0223578016758146,0.001352617481152856,9.531262152508713,3.6664164860198727
63.5807728767395,-1.91387071152621,0.0007676303064661938,7.825756916985082,0.009687646167412198
63.69306492805481,-1.7936413787142977,0.001298987848998934,5.3797479447754695,2.2067315703574373
63.79716992378235,-1.7012418097858155,0.0003953933284308493,3.9916277945446414,0.004095414877161894
63.89684200286865,-1.6141192729774172,0.0009110235653072759,3.817259247758141,0.006088645947073047
63.99662494659424,-1.4916599824919103,0.0015783499115203253,3.117484525500511,0.029662199921839723
64.12506985664368,-1.3723522415564837,0.0009046673698737824,2.964716890240633,0.0006375254693405353
64.22053694725037,-1.2555710364897532,0.0014184549273399349,3.1585325794691523,0.011064547330555353
64.31995701789856,-1.154471225829018,0.00039511807993412716,3.405771839494929,0.005290490129762131
64.42091202735901,-1.0466763787131987,0.0018298668871820612,3.7203122366996104,0.013335359353863064
64.52246880531311,-0.9366434850680826,0.00040050469229619025,3.979800678490122,0.0024118895131537764
64.62497782707214,-0.8456171287650046,0.0010610207753553795,4.176009058669522,0.008623027555174582
64.7286868095398,-0.7234270453913232,0.0014473771272597137,4.118077546292017,0.11067673972832537
64.82628393173218,-0.6052827667529861,0.0009065248176252318,4.7367009130355555,0.0715625825242876
64.92869400978088,-0.5050603744453227,0.000756533629242825,5.602743368644276,0.1051711541834283
65.04886484146118,-0.3949609720837815,0.0013818573400796376,7.612106870057065,1.2887423100059134
65.17002892494202,-0.2600371931187655,0.0015610835114225553,13.366027692800033,6.267024779359125
65.27575898170471,-0.14718718363380584,0.0005096808840591556,21.52322986880882,6.920827218029792
65.37673687934875,-0.5345620294164105,2.725669881978879,54.812234253967056,1011.958004443994
65.48402190208435,-6.1854279703915225,0.0009291667082081663,31.560263806799604,194.9300892258867
65.57978391647339,-6.09247014999652,0.0007439330608561872,12.501291371482031,3.8048730436208773
65.67565393447876,-6.003457696603502,0.00061471010700466,8.015257772748976,0.8385251374500386
65.79281902313232,-5.884158777909565,0.0017788912829939825,5.568473725612108,0.26014129352308407
65.89541697502136,-5.778324173929568,0.0003947976571357419,4.398396682299242,0.0759342509904235
66.00103402137756,-5.672995304469126,0.0015963613945663632,3.6972594141342476,0.03247296486417639
66.10027003288269,-5.561946295626083,0.0006177680095334462,3.2304683100309646,0.006289234064092567
66.21729183197021,-5.448828911503442,0.001576558935881553,2.9192369152986655,0.00941144049418334
66.31497192382812,-5.32880183354305,0.000901647232706291,2.730074183595975,0.0012967037496631872
66.41157484054565,-5.228190116952223,0.0007667614362447515,2.5899511747258024,0.0022639209499732836
66.54088401794434,-5.1324192043539565,0.0007630237670797427,2.476567807019384,0.0005136784249407851
66.68044400215149,-5.001131525324985,0.0022939748967090246,2.397228511934226,0.0006581405911321419
66.78566288948059,-4.861721249105622,0.0010658949330703742,2.3761715563851538,7.150700094435263e-05
66.8925039768219,-4.739575668207486,0.0014230452474080265,2.3818719662577834,4.827899773594776e-05
66.9893388748169,-4.630445902564009,0.0006241819158401185,2.3757833497907006,4.237604618232221e-05
67.10881400108337,-4.51733679091632,0.0016254608020301953,2.3978825943409263,0.0007899209362311593
67.23290991783142,-4.399172317376424,0.0007654780814450205,2.4455392060644283,0.0007712453488036346
67.33254384994507,-4.285846507033138,0.0014266250107014256,2.4579084055755063,0.0008408999258360758
67.45669102668762,-4.146281317974512,0.0018378485062267146,2.6121185534674556,0.0033651420161732765
67.56167984008789,-4.019647251432663,0.0009074221487795953,2.8300504766311154,0.008179821073978993
67.65713381767273,-3.914798892426308,0.0009089957600884193,3.130921305932048,0.008981433971617997
67.76308298110962,-3.8107041521560157,0.0008924159580204555,3.5179635337811086,0.02662738570729155
67.85977792739868,-3.7231006349605584,0.0004014767029129654,4.160763795714373,0.023667360365530903
67.96060681343079,-3.6119007812979462,0.0015889288818022192,3.8025376156686486,2.3345698545419156
68.05603289604187,-3.508096460472744,0.0009667511653063754,2.0739655613374275,0.004305718631148683
68.16044402122498,-3.42299906373853,0.0003062547588350622,1.99069914331563,0.0003067636080347567
68.67887282371521,-2.8462532617821275,0.0006746028389117438,1.5790577479880366,0.0008429595484980515
68.77478885650635,-2.76188656193489,0.0005084705807916338,1.5161137851381028,0.0006209885448668946
68.88856983184814,-2.649593816647334,0.0018097139772539899,1.522623173344213,0.0026311466914528295
68.99239587783813,-2.541699473271948,0.00038039404946946215,1.5772690908953975,0.001011085712780703
69.09258079528809,-2.453290542978073,0.001197470126124179,3.8141222943570074,12.414530356654122
69.19511294364929,-2.31330070856748,0.0009180352639919281,9.94803534457419,0.027138164648907608
69.29555797576904,-2.2258194898169115,0.00040229164123549866,10.650531456248254,0.06140113112526785
69.39665579795837,-2.1194936608332173,0.001452970789701175,10.514490571216955,2.837193124279789
69.51672387123108,-1.9780229112309882,0.001588584095876604,6.38854189534545,3.2547578776500696
69.61922001838684,-1.8753003522034966,0.00062494583093096,4.09468980855231,0.0074271544210625165
69.73342394828796,-1.768508840537592,0.00118971132873122,3.18471917320724,0.10719682701050964
69.85286593437195,-1.6411404316317877,0.0015935349050843904,2.9360947909081556,0.0008906510598277764
69.98092484474182,-1.5026724009617882,0.001602047234274937,3.0822867236859968,0.0028333740581563648
70.08275580406189,-1.3893792922618626,0.0006227886172682677,3.222814079803041,0.002698738150966109
70.18002390861511,-1.2853943908912533,0.0012196717705191757,3.3379369806055537,0.0014978068604890996
70.2826669216156,-1.1812852617061669,0.0006183081412269526,3.4232101572375466,0.0006687809105366337
70.40078687667847,-1.0673061165428477,0.0015845000963712287,3.3502278310540734,0.05576214114358441
70.49883198738098,-0.9515984566934936,0.0007589399866838594,3.4387970167295157,0.06884936134171923
70.62863183021545,-0.8302360684846625,0.0018465051203659301,3.6055780724060598,0.043780234696549965
70.76087784767151,-0.7021385099144377,0.0009099152199457919,4.093698740618401,0.0654438975990526
70.86173295974731,-0.585684106486717,0.0013751612049703432,4.9005760158137015,0.16514391541755985
70.95699787139893,-0.47117516232241,0.0007717080199232228,5.991795308307983,0.11330264476545544
71.08057188987732,-0.3566801837972345,0.0015960046902759204,8.997716289203504,1.3306069757419874
71.2127377986908,-0.21756303047965714,0.0015689978404301275,13.390846645136953,4.051964144431888
71.31496691703796,-0.09903697641470093,0.0007561334872904929,24.896056109894808,36.40624717018511
71.41283988952637,-3.734248381134302,9.522596241896236,43.369934246394585,54.698674231539144
71.52010583877563,-6.151144085987073,0.0008827931145489684,27.15379162981589,107.44435206866754
71.61598587036133,-6.053615653380015,0.0008953345991818909,11.92668129683904,2.939856819666813
71.71368193626404,-5.9648668978639465,0.0004969402674953794,8.27485157814524,0.5507939216139874
71.82464480400085,-5.8640977197086475,0.0012557561017940855,5.737229211064977,0.32007009030571965
71.9447410106659,-5.74368295454405,0.0012143518433333593,4.390728935294798,0.06657875993589614
72.05255579948425,-5.6233101712272955,0.0012153772598901267,3.6796028282060447,0.01772846096192266
72.17269682884216,-5.501846502414512,0.001214487284953173,3.2362830213770026,0.02312670371717277
72.28472995758057,-5.372067314740883,0.0015957919471094695,2.724963401166698,0.01445201825806926
72.39128184318542,-5.251682845680598,0.0008960135684042326,2.4989330305544817,0.0019485694892831115
72.48706984519958,-5.156436789997945,0.0006193507157123645,2.3893795226294032,0.0007584930114332065
72.60512781143188,-5.051714854101126,0.0012485780631219367,2.304680399541544,0.0008394503953790332
72.7251307964325,-4.920675539710886,0.001623097617614273,2.2173877740332464,0.0006832405418241984
72.82794094085693,-4.802985081794775,0.0007633988709642375,2.177377507027195,2.6120634928188744e-05
72.94784092903137,-4.7025533638944355,0.0009142994531680982,2.1958880355312003,4.293377788274382e-05
73.04908800125122,-4.580154823553324,0.0016167813109719809,2.202089597105318,6.570800810126654e-05
73.1810839176178,-4.445228803107159,0.001424705690966192,2.2845388236369577,0.0018014055478895214
73.30094790458679,-4.314292680679665,0.001429773062111238,2.453239227942815,0.002562401479199272
73.4328088760376,-4.1789743873283705,0.001636791735964623,2.627606937025444,0.004219137101282571
73.53189992904663,-4.056218526425082,0.0009106012636568388,2.8869154926097043,0.005345188468686255
73.63129997253418,-3.951945839191481,0.0009100822697194833,3.216916041798231,0.017416170221694817
73.72761487960815,-3.851275686550819,0.0007439340662946818,3.6131629559858993,0.010088039412951014
73.82640290260315,-3.7561354701472056,0.0007582187058539832,4.013475811594353,0.01130096739698053
73.94475483894348,-3.640844678255012,0.0015860780024626187,4.45933700939456,0.05150498141881732
74.04419302940369,-3.526250605020466,0.0007501950995861881,5.513219767708727,0.17001413909632573
74.13985085487366,-3.4319506037219254,0.000394566726900556,7.34882054984578,0.6101919893286659
74.68300080299377,-2.8480475106108027,0.0006511704917808021,1.8264967840567923,0.0005719721802941186
74.7795000076294,-2.7600427241074286,0.0006302336849806475,1.7131967140457822,0.0012664661796623422
74.89706087112427,-2.6469374540102497,0.0016165898267330263,1.6432100387014057,0.00036841868597970817
74.9970428943634,-2.524482636998334,0.0009478284570374098,1.8243071263409911,0.658053415847412
75.09546279907227,-2.438351541375867,0.0005834680283905903,3.3334266869913782,13.727075178615735
75.19159984588623,-2.311210325282603,0.0006034748037351943,4.955994766452166,6.542805985199839
75.28787899017334,-2.2177804533053775,0.0009132385800245088,3.9151995351234814,0.002543034516442991
75.38307881355286,-2.1216799719636135,0.0006413080728856773,3.7683612307564154,0.0019186395432705548
75.50056290626526,-2.0251094336617093,0.0009063656984864179,3.622702335709201,0.0043573960464201615
75.60632586479187,-1.905355718601606,0.0013710006803623947,3.033483424602653,0.12439055926008848
75.72063088417053,-1.7847375893102193,0.00105669137744371,2.960881886767257,0.060466564408842335
75.83254384994507,-1.6718671796732372,0.001060333391588699,2.796661060924318,0.060686081886747394
75.94065690040588,-1.5556150270290354,0.0012118104507835353,2.5352821818317803,0.000907441709907166
76.05254793167114,-1.4306934441846892,0.0013879331693111637,2.57139490311466,0.009976577739817985
76.15127301216125,-1.3177324758467757,0.0007539936654318614,2.6204345362200545,0.01268801801503735
76.27256679534912,-1.2012500653154152,0.0016177632950811868,2.746427050272863,0.04222726948497424
76.38055992126465,-1.0829935803690949,0.0007431032261787528,2.98168694584373,0.1049819764264955
76.50142884254456,-0.9711179382264201,0.0014219028149172327,3.3156001281752605,0.18996308254193464
76.59670495986938,-0.8488165455567838,0.0010649760552797422,3.6159622960044118,0.1984395271090266
76.70411086082458,-0.7386220424322312,0.0009191559603185863,3.856187392902347,0.09986235602842014
76.83270692825317,-0.6262254128065791,0.0012745201215972073,4.788214083163515,0.08656909213658644
76.95346093177795,-0.500931877086373,0.0014087941737016781,5.610026573827098,0.24766118133878479
77.08073401451111,-0.365147496599104,0.0016308512349045058,7.640924504155905,0.320357363295468
77.17936897277832,-0.24363111759952802,0.0008957607665669706,10.791351929080514,4.31618361236776
77.30452299118042,-0.1254625479532562,0.0015348772315279756,16.648802079908425,12.54859801651965
77.4076828956604,-2.154891933400688,8.960144712742233,40.30006262695911,210.22793277520998
77.52111792564392,-6.1563786090827435,0.0015008362111071216,40.97281906191059,201.06679483718312
77.62843084335327,-6.038962014684204,0.0009032043652172515,13.153748687303974,21.231340141267975
77.73712491989136,-5.930713275639279,0.0010177676615906453,7.856710940112644,1.0957861521208798
77.84476590156555,-5.828858853372717,0.0007389611246922321,5.88852163465874,0.12910394098441982
77.9700198173523,-5.7336721429673405,0.0007500657883461367,4.9340517471085095,0.07172691770261366
78.06885695457458,-5.6021758702388,0.002236120410925768,4.014650774108503,0.06849826212893372
78.17571783065796,-5.487665130762086,0.00039877545202367736,3.488524993361493,0.009617369591256869
78.28111290931702,-5.397586222410139,0.0010526485588654934,3.0070586236591357,0.009732959104440017
78.39286494255066,-5.269816569079599,0.0016196114681527388,2.927512134359958,0.006547400582061882
78.52483296394348,-5.1349035932931395,0.0014035132971629255,2.6266103108118277,0.006180296205072264
78.64084386825562,-5.013384836447523,0.0010690461803735663,2.4439287986563802,0.0010962389847501074
78.75729894638062,-4.904180975110819,0.0009152329728358707,2.345959938555237,0.0007810610249254763
78.85297679901123,-4.790997383363785,0.0012381007721111613,2.2978559736383732,0.0003160750176330065
78.97278189659119,-4.664455277712027,0.0014307842778385862,2.3264844941806926,0.00029331613480188516
79.06879901885986,-4.546292680206616,0.0009116102470230368,2.3580658146196036,0.00042127370009169886
79.17176985740662,-4.458875781797339,0.00039973888947956396,2.400903858302449,0.0004098655824586102
79.27092981338501,-4.354064507404262,0.0016339006832255627,2.4768088619485944,0.0012612116747409167
79.39684581756592,-4.223132037153362,0.0012355319192623936,2.6118799700253854,0.0023387602390258734
79.51661086082458,-4.09311270307587,0.0016188979859896237,2.879752619676666,0.013185840325788442
79.61258387565613,-3.9700242882019734,0.0009093303287758253,3.2377737274696794,0.006063456245934156
79.7157678604126,-3.865984169840526,0.0008919670592804736,3.4985685810269964,0.007126940446077583
