times,left,right
16.380563974380493,0.0940000000000003,0.09500000000000064
16.47879385948181,0.06399999999999917,0.06400000000000006
16.57855987548828,0.09600000000000009,0.09499999999999975
16.677490949630737,0.09500000000000064,0.09600000000000009
16.775994777679443,0.0649999999999995,0.06400000000000006
16.87640690803528,0.09500000000000064,0.09600000000000009
16.973814964294434,0.0959999999999992,0.09499999999999975
17.074643850326538,0.06400000000000006,0.0649999999999995
17.172218799591064,0.09600000000000009,0.09600000000000009
17.27171492576599,0.09600000000000009,0.09500000000000064
17.381739854812622,0.09499999999999975,0.09600000000000009
17.48081088066101,0.06300000000000061,0.06299999999999972
17.578959941864014,0.09600000000000009,0.09600000000000009
17.678841829299927,0.09600000000000009,0.09499999999999975
17.781991958618164,0.06399999999999917,0.06500000000000039
17.87672996520996,0.09500000000000064,0.09499999999999975
17.975075006484985,0.09600000000000009,0.09600000000000009
18.074346780776978,0.06400000000000006,0.06400000000000006
18.172799825668335,0.09600000000000009,0.09600000000000009
18.27369785308838,0.0959999999999992,0.09499999999999975
18.372325897216797,0.06400000000000006,0.06500000000000039
18.48173999786377,0.09600000000000009,0.0959999999999992
18.581676959991455,0.09700000000000042,0.09700000000000042
18.680564880371094,0.09799999999999986,0.09799999999999986
18.777638912200928,0.06599999999999984,0.06599999999999984
18.87775492668152,0.09799999999999986,0.09799999999999986
18.975770950317383,0.09700000000000042,0.09700000000000042
19.075568914413452,0.06599999999999984,0.06700000000000017
19.174264907836914,0.09799999999999986,0.09699999999999953
19.273809909820557,0.09799999999999986,0.09800000000000075
19.37300992012024,0.06600000000000072,0.06599999999999895
19.471438884735107,0.09699999999999953,0.09800000000000075
19.581379890441895,0.0990000000000002,0.09699999999999953
19.679786920547485,0.09600000000000009,0.09699999999999953
19.782039880752563,0.06599999999999895,0.06600000000000072
19.879908800125122,0.09800000000000075,0.09800000000000075
19.97774887084961,0.09699999999999953,0.09799999999999898
20.077887773513794,0.06600000000000072,0.06600000000000072
20.175163984298706,0.09699999999999953,0.0990000000000002
20.273728847503662,0.09500000000000064,0.09999999999999964
20.374416828155518,0.06400000000000006,0.06799999999999962
20.472590923309326,0.09399999999999942,0.10100000000000087
20.570903778076172,0.09500000000000064,0.10099999999999909
20.681389808654785,0.09499999999999886,0.09999999999999964
20.779536962509155,0.06300000000000061,0.06700000000000017
20.878922939300537,0.09500000000000064,0.10100000000000087
20.978720903396606,0.09699999999999953,0.09799999999999898
21.079035997390747,0.06599999999999895,0.06600000000000072
21.175578832626343,0.09800000000000075,0.09799999999999898
21.27499294281006,0.09699999999999953,0.09700000000000131
21.37411379814148,0.06700000000000017,0.06599999999999895
21.472739934921265,0.09700000000000131,0.09800000000000075
21.572863817214966,0.09799999999999898,0.09799999999999898
21.671679973602295,0.06600000000000072,0.06600000000000072
21.780759811401367,0.09799999999999898,0.09699999999999953
21.880642890930176,0.09700000000000131,0.09700000000000131
21.978763818740845,0.09799999999999898,0.09799999999999898
22.07910990715027,0.0649999999999995,0.06600000000000072
22.176857948303223,0.09800000000000075,0.09799999999999898
22.275763988494873,0.09800000000000075,0.09800000000000075
22.37536597251892,0.06599999999999895,0.06599999999999895
22.47370982170105,0.09800000000000075,0.09700000000000131
22.57352590560913,0.09799999999999898,0.09799999999999898
22.672456979751587,0.06600000000000072,0.06700000000000017
22.772995948791504,0.0990000000000002,0.0990000000000002
22.881800889968872,0.09999999999999964,0.0990000000000002
22.979793787002563,0.09699999999999953,0.09800000000000075
23.07954978942871,0.06700000000000017,0.06599999999999895
23.178765773773193,0.0990000000000002,0.0990000000000002
23.27681589126587,0.0990000000000002,0.0990000000000002
23.379150867462158,0.06599999999999895,0.06700000000000017
23.474647998809814,0.0990000000000002,0.09799999999999898
23.574368953704834,0.09800000000000075,0.0990000000000002
23.673332929611206,0.06700000000000017,0.06700000000000017
23.772519826889038,0.0990000000000002,0.09800000000000075
23.880786895751953,0.0990000000000002,0.09999999999999964
23.980511903762817,0.09799999999999898,0.0990000000000002
24.084580898284912,0.0649999999999995,0.06599999999999895
24.178838968276978,0.09800000000000075,0.10000000000000142
24.283169984817505,0.09800000000000075,0.0990000000000002
24.37838387489319,0.06599999999999895,0.06799999999999962
24.476408004760742,0.09800000000000075,0.09999999999999964
24.578702926635742,0.09699999999999953,0.09999999999999964
24.67474389076233,0.0649999999999995,0.06799999999999962
24.774378776550293,0.09800000000000075,0.10000000000000142
24.872119903564453,0.09699999999999953,0.09999999999999964
24.97056293487549,0.06600000000000072,0.06799999999999962
25.081970930099487,0.09699999999999953,0.10100000000000087
25.180678844451904,0.09699999999999953,0.09799999999999898
25.278541803359985,0.10000000000000142,0.0990000000000002
25.37791895866394,0.06599999999999895,0.06700000000000017
25.477959871292114,0.0990000000000002,0.0990000000000002
25.578065872192383,0.0990000000000002,0.09799999999999898
25.67478895187378,0.06599999999999895,0.06700000000000017
25.78182888031006,0.0990000000000002,0.0990000000000002
25.878371000289917,0.0990000000000002,0.0990000000000002
25.9725079536438,0.06700000000000017,0.06700000000000017
26.072070837020874,0.09800000000000075,0.09800000000000075
26.1808078289032,0.0990000000000002,0.09899999999999842
26.2796528339386,0.09899999999999842,0.09800000000000075
26.380177974700928,0.06600000000000072,0.06700000000000017
26.477807998657227,0.09800000000000075,0.0990000000000002
26.57774782180786,0.09999999999999964,0.0990000000000002
26.676488876342773,0.06599999999999895,0.06599999999999895
26.78004479408264,0.0990000000000002,0.0990000000000002
26.877720832824707,0.0990000000000002,0.0990000000000002
26.97321081161499,0.06600000000000072,0.06700000000000017
27.07237696647644,0.0990000000000002,0.09800000000000075
27.171406984329224,0.09999999999999964,0.09899999999999842
27.280845880508423,0.09799999999999898,0.0990000000000002
27.38464093208313,0.06600000000000072,0.06600000000000072
27.478855848312378,0.09800000000000075,0.0990000000000002
27.57841396331787,0.09999999999999964,0.0990000000000002
27.67750883102417,0.06599999999999895,0.06599999999999895
27.77593183517456,0.0990000000000002,0.0990000000000002
27.875269889831543,0.09800000000000075,0.0990000000000002
27.97451686859131,0.06600000000000072,0.06799999999999962
28.073641777038574,0.09599999999999831,0.10200000000000209
28.171607971191406,0.09200000000000053,0.1039999999999992
28.27280879020691,0.06300000000000061,0.07099999999999795
28.38467288017273,0.0909999999999993,0.10600000000000165
28.480422973632812,0.09100000000000108,0.10500000000000043
28.579802989959717,0.09199999999999875,0.1059999999999981
28.679183959960938,0.062000000000001165,0.07200000000000273
28.777922868728638,0.09199999999999875,0.10499999999999687
28.87749195098877,0.09100000000000108,0.10500000000000043
28.97471284866333,0.062000000000001165,0.07200000000000273
29.07549786567688,0.09199999999999875,0.1059999999999981
29.1733717918396,0.09499999999999886,0.10300000000000153
29.273757934570312,0.0660000000000025,0.06700000000000017
29.378553867340088,0.09899999999999665,0.09799999999999898
29.48085594177246,0.0990000000000002,0.09999999999999787
29.58132791519165,0.09800000000000253,0.09700000000000131
29.68976378440857,0.06599999999999895,0.06700000000000017
29.779343843460083,0.0990000000000002,0.0990000000000002
29.881297826766968,0.0990000000000002,0.0990000000000002
29.975847959518433,0.06700000000000017,0.06599999999999895
30.07509994506836,0.09799999999999898,0.0990000000000002
30.173625946044922,0.10000000000000142,0.0990000000000002
30.278422832489014,0.06599999999999895,0.06700000000000017
30.372456789016724,0.0990000000000002,0.0990000000000002
30.471071004867554,0.0990000000000002,0.09799999999999898
30.584314823150635,0.09799999999999898,0.0990000000000002
30.68142795562744,0.06599999999999895,0.0660000000000025
30.778648853302002,0.0990000000000002,0.09899999999999665
30.877757787704468,0.0990000000000002,0.0990000000000002
30.976847887039185,0.0660000000000025,0.06700000000000017
31.076424837112427,0.0990000000000002,0.09800000000000253
31.175240993499756,0.0990000000000002,0.0990000000000002
31.274287939071655,0.06700000000000017,0.06700000000000017
31.374046802520752,0.09799999999999898,0.09899999999999665
31.472141981124878,0.0990000000000002,0.0990000000000002
31.57652187347412,0.06700000000000017,0.06700000000000017
31.68989396095276,0.0990000000000002,0.09800000000000253
31.77976393699646,0.09799999999999898,0.09799999999999898
31.880634784698486,0.0990000000000002,0.0990000000000002
31.978700876235962,0.06599999999999895,0.06700000000000017
32.07761096954346,0.0990000000000002,0.0990000000000002
32.17554187774658,0.0990000000000002,0.0990000000000002
32.27470088005066,0.06700000000000017,0.06599999999999895
32.37424898147583,0.09799999999999898,0.0990000000000002
32.47278881072998,0.10000000000000142,0.0990000000000002
32.57352089881897,0.06599999999999895,0.06700000000000017
32.67091393470764,0.0990000000000002,0.09799999999999898
32.78072690963745,0.0990000000000002,0.0990000000000002
32.885063886642456,0.09700000000000131,0.09799999999999898
32.97923398017883,0.06700000000000017,0.06700000000000017
33.08278799057007,0.0990000000000002,0.0990000000000002
33.17775893211365,0.0990000000000002,0.09800000000000253
33.27581191062927,0.06699999999999662,0.06700000000000017
33.381656885147095,0.09800000000000253,0.09899999999999665
33.47392988204956,0.09999999999999787,0.0990000000000002
33.573513984680176,0.0660000000000025,0.0660000000000025
33.672831773757935,0.0990000000000002,0.0990000000000002
33.77232384681702,0.09799999999999898,0.0990000000000002
33.8829619884491,0.0990000000000002,0.0990000000000002
33.981053829193115,0.06599999999999895,0.06599999999999895
34.08020281791687,0.0990000000000002,0.09799999999999898
34.17771887779236,0.0990000000000002,0.0990000000000002
34.27861189842224,0.06599999999999895,0.06700000000000017
34.380059003829956,0.0990000000000002,0.0990000000000002
34.474841833114624,0.10000000000000142,0.0990000000000002
34.575111865997314,0.06700000000000017,0.06700000000000017
34.672449827194214,0.10099999999999909,0.10099999999999909
34.77240180969238,0.10099999999999909,0.10099999999999909
34.871269941329956,0.06900000000000261,0.06900000000000261
34.981499910354614,0.09999999999999787,0.09999999999999787
35.0803759098053,0.10099999999999909,0.10100000000000264
35.179160833358765,0.10400000000000276,0.10499999999999687
35.28182888031006,0.07099999999999795,0.07000000000000028
35.37795877456665,0.1039999999999992,0.10400000000000276
35.47570586204529,0.10400000000000276,0.1039999999999992
35.57614088058472,0.07099999999999795,0.07099999999999795
35.67478799819946,0.10400000000000276,0.10400000000000276
35.77462196350098,0.1039999999999992,0.1039999999999992
35.87331295013428,0.07099999999999795,0.07099999999999795
35.97119998931885,0.10400000000000276,0.10400000000000276
36.08191394805908,0.1039999999999992,0.1039999999999992
36.18044590950012,0.10299999999999798,0.10299999999999798
36.279850006103516,0.07000000000000028,0.07000000000000028
36.37979292869568,0.10500000000000043,0.10500000000000043
36.476613998413086,0.1039999999999992,0.1039999999999992
36.57644987106323,0.07000000000000028,0.07000000000000028
36.674755811691284,0.10500000000000043,0.10400000000000276
36.77414393424988,0.1039999999999992,0.10499999999999687
36.87337589263916,0.0710000000000015,0.0710000000000015
36.97171592712402,0.10300000000000153,0.10300000000000153
37.0714898109436,0.1039999999999992,0.1039999999999992
37.181129932403564,0.1039999999999992,0.1059999999999981
37.279860973358154,0.06800000000000139,0.07000000000000028
37.3811719417572,0.1039999999999992,0.10500000000000043
37.47775483131409,0.10299999999999798,0.10500000000000043
37.57735586166382,0.07000000000000028,0.0710000000000015
37.67691683769226,0.10300000000000153,0.10499999999999687
37.77624487876892,0.1039999999999992,0.10500000000000043
37.87621283531189,0.07000000000000028,0.07200000000000273
37.97305989265442,0.10200000000000031,0.1039999999999992
38.077457904815674,0.1039999999999992,0.10500000000000043
38.17120885848999,0.06899999999999906,0.07099999999999795
38.28087592124939,0.10400000000000276,0.10500000000000043
38.384068965911865,0.10200000000000031,0.10500000000000043
38.47876286506653,0.10299999999999798,0.1039999999999992
38.57922577857971,0.07000000000000028,0.07199999999999918
38.67672681808472,0.1039999999999992,0.10500000000000043
38.77771782875061,0.10300000000000153,0.10500000000000043
38.87590193748474,0.07000000000000028,0.07199999999999918
38.97431397438049,0.10299999999999798,0.10400000000000276
39.075177907943726,0.10400000000000276,0.10500000000000043
39.172876834869385,0.06899999999999906,0.07099999999999795
39.27204990386963,0.10299999999999798,0.10500000000000043
39.38462996482849,0.10400000000000276,0.10500000000000043
39.47966194152832,0.10199999999999676,0.1039999999999992
39.57927989959717,0.06900000000000261,0.07199999999999918
39.67917490005493,0.1039999999999992,0.10500000000000043
39.777342796325684,0.10300000000000153,0.10500000000000043
39.881308794021606,0.07099999999999795,0.07199999999999918
39.97542190551758,0.10200000000000031,0.10400000000000276
40.0756299495697,0.10300000000000153,0.10499999999999687
40.17326283454895,0.07000000000000028,0.0710000000000015
40.27299880981445,0.10299999999999798,0.10500000000000043
40.37194085121155,0.1039999999999992,0.10500000000000043
40.48074388504028,0.10000000000000142,0.10800000000000054
40.580288887023926,0.06500000000000128,0.07399999999999807
40.67873978614807,0.09600000000000009,0.10999999999999943
40.77964377403259,0.09499999999999886,0.11100000000000065
40.878994941711426,0.06400000000000006,0.07499999999999929
40.97621393203735,0.09299999999999997,0.11000000000000298
41.07591986656189,0.09199999999999875,0.10999999999999943
41.17473483085632,0.06300000000000239,0.07399999999999807
41.27295994758606,0.09299999999999997,0.10900000000000176
41.37385582923889,0.09600000000000009,0.10699999999999932
41.47173190116882,0.06799999999999784,0.0730000000000004
41.582127809524536,0.10500000000000043,0.1039999999999992
41.6798939704895,0.1039999999999992,0.1039999999999992
41.778706789016724,0.10699999999999932,0.10699999999999932
41.8794047832489,0.07200000000000273,0.0730000000000004
41.97705793380737,0.1059999999999981,0.10500000000000043
42.077934980392456,0.10699999999999932,0.10699999999999932
42.176145792007446,0.0730000000000004,0.07400000000000162
42.27417993545532,0.10900000000000176,0.10899999999999821
42.3731529712677,0.10899999999999821,0.10800000000000054
42.472447872161865,0.0730000000000004,0.07400000000000162
42.573030948638916,0.10900000000000176,0.10899999999999821
42.68220496177673,0.10999999999999943,0.11000000000000298
42.780186891555786,0.10899999999999821,0.10799999999999699
42.88345384597778,0.07500000000000284,0.07600000000000051
42.97827982902527,0.10799999999999699,0.10800000000000054
43.07776379585266,0.11000000000000298,0.10999999999999943
43.17719888687134,0.07399999999999807,0.07400000000000162
43.27785682678223,0.10999999999999943,0.10999999999999943
43.37499690055847,0.10999999999999943,0.10899999999999821
43.47286796569824,0.0730000000000004,0.07500000000000284
43.57279586791992,0.10999999999999943,0.10899999999999821
43.67132782936096,0.11000000000000298,0.10999999999999943
43.78102087974548,0.10999999999999943,0.10999999999999943
43.881369829177856,0.07399999999999807,0.07400000000000162
43.9798378944397,0.10800000000000054,0.10900000000000176
44.07923197746277,0.11100000000000065,0.10899999999999821
44.17696189880371,0.0730000000000004,0.07400000000000162
44.280040979385376,0.10999999999999943,0.10999999999999943
44.377662897109985,0.10999999999999943,0.10999999999999943
44.473811864852905,0.07400000000000162,0.07399999999999807
44.5751519203186,0.10999999999999943,0.10900000000000176
44.67227292060852,0.10999999999999943,0.10999999999999943
44.77114987373352,0.0730000000000004,0.07400000000000162
44.883533000946045,0.10999999999999943,0.10999999999999943
44.97973990440369,0.10900000000000176,0.10899999999999821
45.0801727771759,0.10999999999999943,0.10900000000000176
45.177674770355225,0.07399999999999807,0.07499999999999574
45.27841377258301,0.10900000000000176,0.10900000000000176
45.37827491760254,0.10999999999999943,0.10999999999999943
45.475825786590576,0.07499999999999929,0.07400000000000517
45.576029777526855,0.10900000000000176,0.10999999999999943
45.67375683784485,0.10999999999999943,0.10999999999999943
45.775794982910156,0.07399999999999807,0.07399999999999807
45.87189483642578,0.10899999999999821,0.10999999999999943
45.98087286949158,0.1110000000000042,0.10900000000000176
46.08104991912842,0.10799999999999699,0.10799999999999699
46.17869281768799,0.07400000000000517,0.07500000000000284
46.28051495552063,0.10999999999999943,0.10900000000000176
46.37811899185181,0.10999999999999943,0.10999999999999943
46.47601294517517,0.07399999999999807,0.07399999999999807
46.576045989990234,0.10900000000000176,0.10999999999999943
46.67416477203369,0.10899999999999466,0.10999999999999943
46.77421593666077,0.0730000000000004,0.07500000000000284
46.872697830200195,0.10700000000000642,0.10999999999999943
46.97093892097473,0.10799999999999699,0.1109999999999971
47.08305287361145,0.10699999999999932,0.1110000000000042
47.180797815322876,0.07399999999999807,0.0730000000000004
47.279080867767334,0.10900000000000176,0.10899999999999466
47.380040884017944,0.10999999999999943,0.10999999999999943
47.47758889198303,0.07399999999999807,0.07400000000000517
47.57694983482361,0.10999999999999943,0.10999999999999943
47.67573595046997,0.11000000000000654,0.10999999999999943
47.77743887901306,0.07399999999999807,0.07399999999999807
47.87910079956055,0.10900000000000176,0.10999999999999943
47.9723219871521,0.10999999999999943,0.10900000000000176
48.072563886642456,0.07399999999999807,0.07399999999999807
48.18311595916748,0.10999999999999943,0.10999999999999943
48.28003191947937,0.10799999999999699,0.10800000000000409
48.38004398345947,0.11000000000000654,0.10999999999999943
48.47762894630432,0.07399999999999807,0.07399999999999807
48.577812910079956,0.10999999999999943,0.10999999999999943
48.677836894989014,0.10999999999999943,0.10900000000000176
48.775120973587036,0.07399999999999807,0.07500000000000284
48.87533092498779,0.10900000000000176,0.10999999999999943
48.972935914993286,0.10999999999999943,0.10899999999999466
49.072340965270996,0.07399999999999807,0.07500000000000284
49.17186188697815,0.10999999999999943,0.10900000000000176
49.28277778625488,0.11000000000000654,0.10999999999999943
49.380674839019775,0.10899999999999466,0.10799999999999699
49.47934889793396,0.07400000000000517,0.07500000000000284
49.57974696159363,0.10899999999999466,0.10900000000000176
49.6774959564209,0.10999999999999943,0.10999999999999943
49.77854084968567,0.07400000000000517,0.07399999999999807
49.87601590156555,0.10999999999999943,0.10900000000000176
49.97383499145508,0.10999999999999943,0.10999999999999943
50.07350182533264,0.0730000000000004,0.07399999999999807
50.17169499397278,0.10999999999999943,0.10999999999999943
50.27203679084778,0.10999999999999943,0.10900000000000176
50.38720393180847,0.10900000000000176,0.1109999999999971
50.48053598403931,0.0730000000000004,0.0730000000000004
50.57958388328552,0.10999999999999943,0.10900000000000176
50.677743911743164,0.10999999999999943,0.10999999999999943
50.77662992477417,0.07399999999999807,0.07399999999999807
50.87804293632507,0.10900000000000176,0.10999999999999943
50.974907875061035,0.10999999999999943,0.10900000000000176
51.0746169090271,0.07399999999999807,0.07500000000000284
51.17261481285095,0.10999999999999943,0.10999999999999943
51.272894859313965,0.10999999999999943,0.10900000000000176
51.37691593170166,0.07400000000000517,0.07399999999999807
51.48094391822815,0.10899999999999466,0.10999999999999943
51.58071684837341,0.10900000000000176,0.10900000000000176
51.679428815841675,0.10999999999999943,0.10899999999999466
51.77827286720276,0.07399999999999807,0.07500000000000284
51.87761092185974,0.10800000000000409,0.10999999999999943
51.97587299346924,0.1039999999999992,0.1110000000000042
52.079383850097656,0.06799999999999784,0.07499999999999574
52.17431378364563,0.09799999999999898,0.10999999999999943
52.27477288246155,0.09700000000000131,0.1110000000000042
52.37265682220459,0.0660000000000025,0.07399999999999807
52.47173595428467,0.09700000000000131,0.1109999999999971
52.581968784332275,0.0969999999999942,0.1110000000000042
52.68118095397949,0.09600000000000364,0.10799999999999699
52.7798969745636,0.06499999999999773,0.07500000000000284
52.88400387763977,0.09700000000000131,0.1109999999999971
52.977104902267456,0.09700000000000131,0.10800000000000409
53.077412843704224,0.0660000000000025,0.07399999999999807
53.17459797859192,0.10499999999999687,0.1109999999999971
53.27393984794617,0.1109999999999971,0.10999999999999943
53.375149965286255,0.07400000000000517,0.07500000000000284
53.47315287590027,0.1109999999999971,0.1109999999999971
53.572999000549316,0.1110000000000042,0.10999999999999943
53.68197178840637,0.10999999999999943,0.1110000000000042
53.780258893966675,0.07399999999999807,0.07399999999999807
53.87944483757019,0.10999999999999943,0.1109999999999971
53.97877788543701,0.1109999999999971,0.11000000000000654
54.077035903930664,0.07500000000000284,0.07499999999999574
54.175649881362915,0.10999999999999943,0.1110000000000042
54.27487087249756,0.1109999999999971,0.10999999999999943
54.374122858047485,0.07500000000000284,0.07600000000000051
54.472837924957275,0.1109999999999971,0.10999999999999943
54.57413578033447,0.1110000000000042,0.1109999999999971
54.67065095901489,0.07399999999999807,0.07500000000000284
54.78071188926697,0.1110000000000042,0.1109999999999971
54.88139891624451,0.10899999999999466,0.10900000000000176
54.97996997833252,0.1110000000000042,0.10999999999999943
55.07865285873413,0.07499999999999574,0.07500000000000284
55.17799687385559,0.10999999999999943,0.1109999999999971
55.27577877044678,0.1110000000000042,0.1109999999999971
55.376107931137085,0.07499999999999574,0.07500000000000284
55.473572969436646,0.10999999999999943,0.1109999999999971
55.57360577583313,0.1110000000000042,0.10999999999999943
55.67171287536621,0.07499999999999574,0.07600000000000051
55.77083683013916,0.11000000000000654,0.10999999999999943
55.88108682632446,0.1109999999999971,0.10999999999999943
55.97978687286377,0.10999999999999943,0.11000000000000654
56.07960391044617,0.07399999999999807,0.07499999999999574
56.178945779800415,0.1110000000000042,0.1110000000000042
56.27683687210083,0.1109999999999971,0.10999999999999943
56.37907099723816,0.07399999999999807,0.07499999999999574
