times,theta_mu,theta_var,range_mu,range_var
1398177459.521965,-2.8154079882086895,1.0323985757871046e-06,6.415836979266765,7.243557831480035
1398177459.625628,-2.8116112869578878,1.0251689654052812e-06,8.302638925966862,0.15075076470225557
1398177459.722867,-2.808139727026062,9.703174140319123e-07,8.264103963083697,0.000766846747503927
1398177459.840004,-2.803893477527883,1.917713617535742e-06,8.197451000686351,0.0006443407001817288
1398177459.949414,-2.800064034835694,6.234432929982176e-07,8.137876124474419,0.00019569286709746297
1398177460.048224,-2.796554002611896,1.446072745359444e-06,8.086133851925931,0.00028239805907476136
1398177460.168029,-2.792377180555581,1.5075645530551906e-06,8.028385922071132,0.00045387652446561127
1398177460.27997,-2.788157821492543,1.4979993766603968e-06,7.943272756643853,0.0024778627986181963
1398177460.375036,-2.783971744365089,1.4892722443973959e-06,7.836013315720964,0.0037132592112824867
1398177460.482792,-2.7801294244490973,9.895567017527546e-07,7.726371975288871,0.010837080972494615
1398177460.578841,-2.7766417310275076,9.469331783880882e-07,7.629218117814613,0.027396822592972676
1398177460.675522,-2.773108089890662,9.70936034782654e-07,7.513096346793544,0.036276852232488534
1398177460.77231,-2.7692850513641143,1.472950555589145e-06,7.345317595954816,0.022214326070685117
1398177460.876483,-2.765427862291755,1.02992837411421e-06,7.202864457946348,0.0005312779035731028
1398177460.977048,-2.761592972588037,1.4220825576414069e-06,7.13974621580643,0.0013261636332619292
1398177461.092741,-2.757726894788042,9.520070965868755e-07,7.015556894772602,0.0025003561846452297
1398177461.190026,-2.753906328881045,1.3483052691218995e-06,6.923794810411852,0.0010115058142885038
1398177461.301775,-2.749678188793257,1.3711780746001376e-06,6.859085264407821,0.0005345729400737993
1398177461.422465,-2.745512194175215,1.3879983488118042e-06,6.80891291523155,0.0004305271419566694
1398177461.529544,-2.741608130951137,9.590051268691028e-07,6.7632224999914445,0.0002609672422185361
1398177461.62573,-2.7381781043922255,1.0333169139557869e-06,6.72726985375167,0.00022847297419822756
1398177461.740169,-2.7339367540112915,1.9352443330395275e-06,6.687143551841172,0.00025584371304198495
1398177461.85754,-2.7297720179668414,1.0473604705926743e-06,6.641964938611875,0.00017917321499795198
1398177461.955534,-2.7259086791894855,1.4092360426840304e-06,6.59348767847831,0.0003487026797597493
1398177462.084025,-2.7217077288741116,1.4504902807497832e-06,6.537850249456449,0.000668261327433889
1398177462.203887,-2.717163963060536,1.9575948614155057e-06,6.4731454457151685,0.0013488009163370755
1398177462.305555,-2.7126114460749795,1.5165602828494262e-06,6.41939720587368,0.001568073515271184
1398177462.426638,-2.708413163533441,1.5281477726277343e-06,6.371058830496193,0.0015779161496483722
1398177462.546718,-2.704219746054685,1.5326744345906623e-06,6.3365765387784325,0.0017596078093429187
1398177462.654389,-2.7000283561148604,1.4475130673048173e-06,6.307626152328646,0.0018254578485318404
1398177462.775017,-2.695812842809815,1.5289871688315262e-06,6.2802034005869345,0.001982304799104365
1398177462.88566,-2.6919911823386706,1.0113688809034305e-06,6.253694720138699,0.0017312018211119876
1398177462.981776,-2.688479016699879,1.0021772844204243e-06,6.228714659354715,0.0015229040681978318
1398177463.077727,-2.684973690062605,9.818506340501979e-07,6.205294759317335,0.0014193328953716416
1398177463.195807,-2.681116270983872,1.5404920343035093e-06,6.178521887968837,0.0018923330100215894
1398177463.315773,-2.67694016453609,1.4673010986253626e-06,6.145209016366912,0.0017925370694965729
1398177463.436533,-2.6723827500051356,1.9731481808995482e-06,6.112407912769079,0.001586902686505103
1398177463.532326,-2.668180458787547,9.947326987239324e-07,6.082761206959606,0.0015004679225123503
1398177463.64386,-2.6643245420372654,1.4596196130869774e-06,6.055374469132611,0.0015890248910893781
1398177463.747776,-2.660154949446726,1.4836529729728167e-06,6.023457726941145,0.0014904891462036067
1398177463.875757,-2.655936215959831,1.4395199790433828e-06,6.001812847054151,0.001232583775937401
1398177463.973927,-2.6517341366028773,1.5042600917946386e-06,5.979905039248369,0.0011376415908794521
1398177464.081182,-2.647885472942808,9.912585637027185e-07,5.959869721256051,0.0011080664896625943
1398177464.178177,-2.6444078396019566,9.528370553046272e-07,5.94519781912362,0.0011419418565297391
1398177464.276524,-2.6408676985783592,9.959377904306338e-07,5.9300966183585615,0.0011386081929576498
1398177464.372208,-2.6374145521742705,1.006585032037173e-06,5.920155456789312,0.001054566180846045
1398177464.468567,-2.633887425109954,9.980793725961788e-07,5.9119113134165,0.0009702621667356225
1398177464.564354,-2.6303845994810375,9.784430519961171e-07,5.903716688794735,0.0010261650874225296
1398177464.660472,-2.626905455744806,1.0527956262231935e-06,5.89732866933702,0.001051200694440775
1398177464.756236,-2.623055208036226,1.4089074030035224e-06,5.893341269246117,0.0011989519852891488
1398177464.861314,-2.619204415827662,1.0051439298566806e-06,5.887897032130588,0.001388603052329399
1398177464.957667,-2.6156815003191527,9.63234250883433e-07,5.884691849457254,0.001420206187443261
1398177465.055213,-2.612571094539571,5.984409451459414e-07,5.876010505996001,0.0014617122442534512
1398177465.156111,-2.609032491675517,1.3429471786428086e-06,5.8640522601590686,0.001579122597361535
1398177465.275898,-2.6048703006383187,1.4295577380922244e-06,5.852122569443575,0.0017089025941365574
1398177465.384021,-2.6003008008413877,1.8982674548160932e-06,5.837035543780205,0.001869577049235186
1398177465.497245,-2.5961040454053927,9.837531489954508e-07,5.823903192954119,0.0021554890314801666
1398177465.596677,-2.59225293897697,1.390438527397468e-06,5.8087228934850135,0.002324507683790592
1398177465.700706,-2.5883902225878446,1.0419961239707103e-06,5.7946852811202305,0.00252728315613727
1398177465.801782,-2.5849160551875308,9.989708397572247e-07,5.782661834249467,0.002635368673070967
1398177465.920088,-2.5810538001161265,1.4685029268916062e-06,5.767348235491721,0.002821980593060297
1398177466.040062,-2.5765082706610203,1.981553900872123e-06,5.751229600574755,0.003088802864355445
1398177466.136655,-2.572327868067346,1.042664038723408e-06,5.738152285601783,0.0030670728203791835
1398177466.234523,-2.5688075984537315,9.247023975699027e-07,5.72624872425111,0.0027030518218873036
1398177466.355863,-2.5646084697426437,1.9831858814406852e-06,5.702373090282338,0.003275063974445962
1398177466.461331,-2.5607632301460788,6.282640488602461e-07,5.681486606142113,0.0032141717559866097
1398177466.575958,-2.5572605058866404,1.5162837350821537e-06,5.662702468720941,0.0032159304101975965
1398177466.6899,-2.5527308021891937,1.9345785272186423e-06,5.6419725308170765,0.003132167072615544
1398177466.815766,-2.547814334888564,1.9518160459297345e-06,5.618970919818475,0.0033506619422767883
1398177466.916656,-2.543650131756284,9.425983618476103e-07,5.599085144114491,0.002731040188788857
1398177467.044762,-2.5397581577339436,1.3916161168856807e-06,5.585713266726296,0.0024427204162021975
1398177467.163964,-2.5352127728330323,1.959442238030216e-06,5.563124612716941,0.0024935558463415114
1398177467.284098,-2.5306774263034577,1.4034097504182382e-06,5.534976055395534,0.0027034888049249648
1398177467.40404,-2.526118922185421,2.057780099165609e-06,5.515787250318443,0.002455816734972252
1398177467.535875,-2.5212521976071947,1.9439499410783988e-06,5.496210796088997,0.0022449953764147753
1398177467.640177,-2.5169934680718904,9.899170049939202e-07,5.480584296681257,0.0019762375291058434
1398177467.738341,-2.5135451211602553,1.0317486296054336e-06,5.472717168003721,0.0017297360864058655
1398177467.861177,-2.509678252259256,1.48322416926932e-06,5.462898623117438,0.0014029823947361755
1398177467.980014,-2.5051358607929166,1.9687485679809327e-06,5.446787543909819,0.0012236173178580727
1398177468.077464,-2.501290956570642,6.378742417031426e-07,5.434751814782845,0.0010051174765678369
1398177468.179938,-2.4977903577919545,1.3662451064779581e-06,5.424277506884405,0.0010344053311175932
1398177468.295982,-2.4935824478161996,1.4056598612141961e-06,5.413683535916446,0.0010995053179081583
1398177468.403852,-2.4890444758597665,1.9480831074414586e-06,5.402520144837315,0.0010039724556113192
1398177468.52284,-2.4848373406672803,9.600334438930971e-07,5.392780579753946,0.0008237298931075074
1398177468.620701,-2.481686000093676,5.888929684531468e-07,5.388118702554917,0.0007518983942445888
1398177468.719909,-2.4778193859811766,2.0284691101296504e-06,5.3835688235632215,0.000638671505050514
1398177468.825694,-2.4736705224181588,9.98487580126643e-07,5.379140704193928,0.000580737827405501
1398177468.940027,-2.469772219292879,1.4279652757642887e-06,5.3757911690770355,0.0005274116967652416
1398177469.064318,-2.4652557245877964,2.020488822799185e-06,5.372146476660252,0.00042432384889912157
1398177469.175234,-2.4610298587412056,9.889125612794081e-07,5.369739347131303,0.00034434456268747106
1398177469.272882,-2.457203738709585,1.494110835858209e-06,5.367480529928381,0.00029155004372341227
1398177469.378124,-2.453344951394428,9.506455619968341e-07,5.365363527308605,0.00024929797579649644
1398177469.492217,-2.449513294128672,1.4139268106982654e-06,5.363871121530552,0.00020739154905911308
1398177469.61619,-2.4452951981334334,1.3472892359459366e-06,5.363413050382607,0.0001741510215438463
1398177469.736148,-2.440731470991287,1.9742174189932587e-06,5.362500712064309,0.00013907050017399197
1398177469.833726,-2.4368925801345918,6.249655343295836e-07,5.363556442969593,0.00012772950439681328
1398177469.932473,-2.433406729275691,1.5264808118731324e-06,5.364458080879548,0.00011337700280539441
1398177470.03009,-2.4295621520694612,1.0075171270558032e-06,5.36676685849211,9.478064019115178e-05
1398177470.148313,-2.4253493478155392,2.0163294753039014e-06,5.369402888041884,9.138986933412667e-05
1398177470.280176,-2.4204615007847807,1.969007206707837e-06,5.37254118337663,7.418413255762145e-05
1398177470.396927,-2.4158941843621675,1.4293183515053172e-06,5.375189433557676,5.607486191205664e-05
