times,theta_mu,theta_var,range_mu,range_var
1398185184.257856,-2.8152639618237467,9.853479527929709e-07,8.99782707133457,0.0004276873100255191
1398185184.356293,-2.8117641202877297,1.0161171400953077e-06,8.934684734839575,0.0005341259963790303
1398185184.453133,-2.8082821834026763,9.78821919518145e-07,8.873839780297654,0.0004606911393757875
1398185184.549171,-2.805099010448311,6.021310162004624e-07,8.819590454810632,0.00035614395640204985
1398185184.660024,-2.8012718113185513,1.9606430261787484e-06,8.755782405975019,0.000695349353385429
1398185184.779856,-2.7963752276006915,1.9434199381060384e-06,8.679342586428167,0.0005390097913431282
1398185184.896636,-2.7921673577018704,9.579044487716386e-07,8.625658984900848,0.0002224846874335935
1398185185.024443,-2.7879831136128996,1.9711132738771338e-06,8.572416538737007,0.0003438388995290292
1398185185.123986,-2.7837713101360366,9.878676716146889e-07,8.512000229977936,0.001918401359972599
1398185185.223094,-2.7799187636568394,1.456806703004023e-06,8.452502991857624,0.0022574382361206344
1398185185.327998,-2.776093556870077,9.994326991526288e-07,8.387576711470825,0.0014939136363578086
1398185185.424739,-2.772566655389882,9.679943382208747e-07,8.319134596435745,0.0007111799435325678
1398185185.520593,-2.7697866570333085,2.7044831894994187e-07,8.266487519198849,0.00023701514121649608
1398185185.62371,-2.765920501872152,2.62666710814404e-06,8.19532189166584,0.001401284539933837
1398185185.727042,-2.7614111644091714,1.0094449362985516e-06,8.088590810291405,0.0007094909397186219
1398185185.825838,-2.757872376019735,9.471720008692374e-07,8.002849362598786,0.0007950749644814647
1398185185.922225,-2.7540485445138416,1.348436977971293e-06,7.903163741794263,0.0013617606668689685
1398185186.039709,-2.7501636994080645,9.817873642260297e-07,7.804893917997894,0.0005245480531761847
1398185186.136286,-2.7467119990235718,1.0216940373319511e-06,7.739687107646841,0.00044010500333485587
1398185186.236297,-2.7428399692209493,1.4591034483988906e-06,7.665510191772252,0.0005550427022729575
1398185186.344139,-2.739003517183044,9.57549925580949e-07,7.581885200970249,0.0009259924237132757
1398185186.460706,-2.7347957688217055,1.9401657060926404e-06,7.486779914617938,0.0011397159909945322
1398185186.577124,-2.730263656329701,1.4479772716668834e-06,7.417548766326783,0.0015227670446207107
1398185186.684334,-2.7264199904212982,9.726499669361758e-07,7.359633824989708,0.002391189131889751
1398185186.783786,-2.7228957938919605,9.821548998941662e-07,7.260421097410307,0.0030523650567438718
1398185186.900266,-2.7190574586468883,1.5443235352429743e-06,7.1809063843209096,0.0010981508614898367
1398185187.019965,-2.7145145421472354,1.978542001667168e-06,7.111023284622871,0.0013610278259754472
1398185187.119953,-2.7102951623669194,9.94210492460943e-07,7.045179145841861,0.0019525166178847092
1398185187.217689,-2.707187593582411,6.240835316105528e-07,6.9965020155480175,0.001728238560750719
1398185187.319896,-2.703657797644724,1.4417981069477327e-06,6.956871804464798,0.0013241935709112987
1398185187.439957,-2.6991245089704035,1.9365519510068035e-06,6.916508939635465,0.0009967884424854597
1398185187.559862,-2.6945605721692982,1.3991300488795664e-06,6.875985935315975,0.00048273081032001785
1398185187.656683,-2.6910840555538673,6.181219892678259e-07,6.844156907098145,0.0002943952084008751
1398185187.755857,-2.6875621927194446,1.4777148624901343e-06,6.814605381459971,0.0002841165350908778
1398185187.87603,-2.683390720836995,1.5065938634367126e-06,6.783753990039035,0.0002356455705351765
1398185187.992097,-2.6791657344382798,1.431740789772532e-06,6.744624444237428,0.00021293134525919002
1398185188.08853,-2.674982242545893,1.5263632255515436e-06,6.705534461044681,0.00015181632084020576
1398185188.216311,-2.670786790052291,1.4588729761579506e-06,6.667412986259187,0.00011077980060461622
1398185188.336219,-2.666232458099389,1.9804336503884137e-06,6.632363492578385,0.00017355518711981721
1398185188.438674,-2.66168509622648,1.4134910453740776e-06,6.595298475820292,0.00019256184330986264
1398185188.557967,-2.657489515009582,1.4112025133278825e-06,6.565607238194242,0.00024111124175270443
1398185188.668251,-2.653627192298748,9.97623780219053e-07,6.5385434108030465,0.0002972613202475029
1398185188.769644,-2.6497865151448923,1.520172075183406e-06,6.510889410946217,0.00048629876679389864
1398185188.873745,-2.6459511689438755,1.053653347803932e-06,6.48457108976212,0.0006940526762558828
1398185188.969753,-2.6420959978759107,1.471938895458394e-06,6.460615733649651,0.0005438876463762597
1398185189.091975,-2.637892405336544,1.4014827709477956e-06,6.437089074302285,0.0003698827308707774
1398185189.196872,-2.634045917154713,1.0059755682500925e-06,6.417351064486184,0.00037349310803205837
1398185189.294491,-2.630545290430764,9.78551467677465e-07,6.399228639935684,0.0003733892968000407
1398185189.392249,-2.62669432451785,1.5288293076733084e-06,6.378571702577512,0.00037181040514927197
1398185189.513301,-2.6225108458608175,1.4671296123019924e-06,6.356171854306905,0.0003270966358691996
1398185189.616187,-2.6186425267211764,1.0462538841128005e-06,6.336329886917497,0.0003309196837644881
1398185189.712873,-2.6151697860043255,9.451415335301007e-07,6.313051658211857,0.0003528614593031172
1398185189.812459,-2.611640646601154,1.013147021371384e-06,6.285342443681153,0.0003072087453488958
1398185189.923911,-2.6074665034468856,1.945481690896437e-06,6.252442991782388,0.0002573613268794958
1398185190.035719,-2.6032280601599838,9.924870479293683e-07,6.219500148593424,0.00019430874837230813
1398185190.133224,-2.599780391433902,1.018797455804487e-06,6.188373939420441,0.00013233603682373738
1398185190.252215,-2.5959115541082567,1.4147251652878306e-06,6.156730902668698,0.00017469876709951923
1398185190.367819,-2.5913627998726843,1.9575608499287554e-06,6.119818111724572,0.00016359148645894362
1398185190.480674,-2.5867984823848187,1.4695002642420223e-06,6.0856678338601995,0.00013760626785826538
1398185190.599956,-2.58332925967623,6.261891625059351e-07,6.059700419201741,8.704156673147625e-05
1398185190.695956,-2.579821854410998,1.3949114196358204e-06,6.033706916022909,0.0001615458423546791
1398185190.803844,-2.5752704172182765,1.9002615735503373e-06,6.000475019394294,0.0002148629903771938
1398185190.920891,-2.5710633513227497,9.76724322473032e-07,5.971210284747983,0.00016785900805962932
1398185191.028184,-2.5668781482498235,1.9465738226854638e-06,5.942505042913296,0.0002101020197761992
1398185191.144604,-2.5626660505631884,9.299755384749152e-07,5.911896783478273,0.00015280856619901965
1398185191.264686,-2.5584742833666785,1.9812867060004115e-06,5.88107575729112,0.00016804151728196456
1398185191.372434,-2.554597646645725,6.248679729001465e-07,5.8533681803055115,7.395562645253659e-05
1398185191.47174,-2.5511402862434633,1.5156321794262887e-06,5.830016439729436,0.00010227638384873025
1398185191.566859,-2.5469164258949286,1.439594347566066e-06,5.800347635483851,0.00013574967007677166
1398185191.672337,-2.543095429673239,1.0456545238908312e-06,5.771351474651303,0.00018956550969583913
1398185191.769601,-2.539917515972251,6.111061469566492e-07,5.750297493732814,0.00019046798054047178
1398185191.867948,-2.5364482779980917,1.4722536499751322e-06,5.7310397537919044,0.00015792064585399448
1398185191.963547,-2.5329505014644687,6.059061163155448e-07,5.710019760751375,9.7408904376121e-05
1398185192.063842,-2.5294356308202732,1.3727216532496675e-06,5.690276391770688,8.216200827432604e-05
1398185192.160425,-2.525220080092286,1.4050401035181351e-06,5.665730875283062,8.085682236584658e-05
1398185192.26863,-2.52138410686822,1.005028276448587e-06,5.642025360009252,4.784239358642975e-05
1398185192.363906,-2.5178875943372883,1.0456746763174265e-06,5.624333402140853,4.8535869318428e-05
1398185192.460737,-2.5144084547349346,9.493110932685937e-07,5.606606914028136,0.00011169979146781364
1398185192.558174,-2.510548525047542,1.3914870525442665e-06,5.585680152071529,0.000204470830869517
1398185192.663949,-2.507020291080919,5.672469511881513e-07,5.568931281390853,0.00029729325753264567
1398185192.767954,-2.5035530542684157,1.4542804697199418e-06,5.553251657583176,0.0005169560122371781
1398185192.888061,-2.4993418567478125,1.4015214213661066e-06,5.537758024209383,0.0007814858835934918
1398185193.008049,-2.4951362354848916,1.4751438493829764e-06,5.51997183446105,0.0011159331582786965
1398185193.119697,-2.490599720175203,1.9409731100555973e-06,5.498784828200256,0.001289584687761501
1398185193.216219,-2.48638810646863,1.0304896085705505e-06,5.480762504940356,0.0015077483058237732
1398185193.327978,-2.4829208319489715,9.193914950150107e-07,5.466049006041686,0.0018371710183985365
1398185193.450742,-2.478333881478753,2.5916362467809977e-06,5.4461433683095315,0.0022149543813195227
1398185193.569048,-2.473838562835405,1.0199329075241792e-06,5.4262909317737025,0.0023621796390064054
1398185193.687941,-2.4699352333410602,1.4344642606265864e-06,5.409015110015434,0.0023344123923085716
1398185193.80778,-2.4654149661291394,2.0268878525221086e-06,5.38950291049275,0.0021778631547360048
1398185193.904471,-2.4612015882462446,9.814647662792974e-07,5.37112680782984,0.0019404933403134408
1398185194.012002,-2.4573663421866487,1.5063367560262083e-06,5.354650914327005,0.0015905642456865551
1398185194.107007,-2.4538413990096872,6.356030409458794e-07,5.340177344635508,0.0014015107737022088
1398185194.204313,-2.4507376783833923,1.0072897331080185e-06,5.326286819435372,0.001389414949081191
1398185194.323937,-2.446497625689997,1.982532481068805e-06,5.308326155703949,0.0011971183847257533
1398185194.423696,-2.4423298497536936,1.0022105707147744e-06,5.292715667508374,0.0008697626909980816
1398185194.520184,-2.4384625987325497,1.4246710614907055e-06,5.277067818050692,0.0008077806162572954
1398185194.64799,-2.4342812096280353,1.4426208994297655e-06,5.261914229413714,0.0007815379356051241
1398185194.744473,-2.4304068620180783,9.435579138700678e-07,5.251286737962998,0.0006927584705342575
1398185194.863897,-2.426585117320006,1.3784742435396505e-06,5.241453632663592,0.0005217833911061226
1398185194.983259,-2.422005503119686,1.9097148252354595e-06,5.227990085418875,0.00045805527682606914
1398185195.115991,-2.4174676139453064,1.4904552257829192e-06,5.212051544844754,0.0003294927740721269
1398185195.227971,-2.4132682271912214,1.3995913066306653e-06,5.19999612805741,0.0002570610132315676
1398185195.339963,-2.4090784529584512,1.4640211376869617e-06,5.188549457265485,0.00020325135848499884
1398185195.460533,-2.4048818471031064,1.3977645438655101e-06,5.176386646388882,0.0001255019727509267
1398185195.575256,-2.4003085411334713,2.0127849601322236e-06,5.163782444464221,0.00013314487066432134
1398185195.699968,-2.395800263622239,1.4701487602840476e-06,5.152781035475614,0.00017978811190543336
1398185195.819869,-2.391561778938453,1.444377620677869e-06,5.140061869643148,0.0002370574154249175
1398185195.937294,-2.3870472770859625,2.0133310346222698e-06,5.128357749559306,0.0002105990446152659
1398185196.063937,-2.3821280518274164,1.9017145838310761e-06,5.115262209027985,0.00017815742613895927
1398185196.167367,-2.3782685608291434,6.77891561745122e-07,5.104196190263014,0.0001126841921652418
1398185196.272336,-2.374786438303927,1.4736387908249284e-06,5.091406966909055,0.00013203194368141034
1398185196.392917,-2.3702407441689175,1.993002315633332e-06,5.074954830986334,0.00012835467477414139
1398185196.520467,-2.3656997175463523,1.3519859920285979e-06,5.059708176150454,0.00016895299623624467
1398185196.640114,-2.361486025951242,1.3920109523027714e-06,5.043422672551597,0.00018542591338908184
1398185196.760534,-2.3569397764685007,1.9122808128431994e-06,5.025712755912018,0.00023526467115863643
1398185196.862485,-2.353057302437022,6.144768685078843e-07,5.007537484689196,0.0005059867071408406
1398185196.960709,-2.349617110106295,1.4388880881352774e-06,4.996331701525687,0.0005799455377327531
1398185197.080226,-2.3450491445009525,1.912801998645564e-06,4.9823851269054185,0.0006145101471875948
1398185197.179585,-2.340843091641405,9.83131195348397e-07,4.968354116661813,0.0005839790749477209
1398185197.296059,-2.3373348040339486,1.0299126090174192e-06,4.954967527498115,0.0005481496877652267
1398185197.392308,-2.33351553954756,1.4237453516629088e-06,4.93991302284173,0.0005737493878846955
1398185197.512167,-2.3292824040355082,1.3882447060340976e-06,4.924903896156448,0.0006241484153655975
1398185197.611808,-2.3254679903798867,9.667260181929604e-07,4.911351333653085,0.0005982388686523352
1398185197.711955,-2.32158906026215,1.3516166289323974e-06,4.89887296037161,0.0005682911590199979
1398185197.836268,-2.3174169720284605,1.364103661661124e-06,4.8859359491318575,0.0005260387997993746
1398185197.95608,-2.3128508592739903,1.870879501372126e-06,4.870098172353076,0.0004916860990077037
1398185198.059936,-2.3083122386050223,1.4288581281239583e-06,4.853725064883623,0.00041260416266807986
1398185198.171919,-2.3048045827771975,6.116683961572898e-07,4.84146680502998,0.0003650429399861114
1398185198.272058,-2.3013097165932406,1.493875920462549e-06,4.8298095911489085,0.00026003620031647115
1398185198.391811,-2.2967687385579008,1.9228984004042066e-06,4.8149368954421465,0.00017758396502947
1398185198.496453,-2.2925512285676763,1.0109833817148985e-06,4.801525225151104,0.00011726071101352113
1398185198.597711,-2.2890765570490705,9.885400768476238e-07,4.7899709237959955,0.00010368764882556631
1398185198.708544,-2.2852209409203716,1.4624741272755864e-06,4.77546281512958,0.00011839954212184342
1398185198.8279,-2.281013272408309,1.409997205020134e-06,4.761266566488933,8.98734134518671e-05
1398185198.948096,-2.2764636094928394,2.0559553874600053e-06,4.746323308297191,7.604566220115565e-05
1398185199.047869,-2.2722791756259277,9.830998346355987e-07,4.732139106889456,5.374624936928019e-05
1398185199.144087,-2.2687769741041293,1.003732248299463e-06,4.719701423398233,4.472957414471484e-05
1398185199.263984,-2.2649237431253377,1.353447889268595e-06,4.706575140542757,3.92763245294183e-05
1398185199.380028,-2.2607153661649324,1.438391366503107e-06,4.690558018965842,4.742824880327452e-05
1398185199.500043,-2.2561781240460195,1.951875651965139e-06,4.671336219706776,7.464871780663795e-05
