times,theta_mu,theta_var,range_mu,range_var
1398182394.413116,-2.815187732198887,1.037647407450712e-06,6.973556019476913,0.0007179315939577974
1398182394.521011,-2.811992839215588,6.287585903939964e-07,6.935550049748353,0.0002742527510313983
1398182394.62396,-2.8082008245820584,1.9496324875786088e-06,6.893813138558576,0.0002650951814838079
1398182394.723911,-2.803937767868915,9.673677363683775e-07,6.858378740769446,6.98338151560973e-05
1398182394.821355,-2.8001261287758923,1.5199566708686084e-06,6.829579253205036,9.977879733976503e-05
1398182394.959385,-2.7955724753582376,1.9013047462087246e-06,6.7938780502197185,0.00019243896210527828
1398182395.072365,-2.791358482216753,9.707857351641985e-07,6.756034652620587,0.00014010202421465656
1398182395.16889,-2.787870244290749,1.0118209604264572e-06,6.724911774025159,0.0001691309345904049
1398182395.268007,-2.7840329457061976,1.4369370064244285e-06,6.68519346099254,0.0003755890846556777
1398182395.372397,-2.780193821289016,9.316400817830782e-07,6.639026074061781,0.0003940855367976596
1398182395.468366,-2.7766650960665746,9.761121761835006e-07,6.59605478569693,0.00043532861595273805
1398182395.564637,-2.773538579435421,6.156630862319147e-07,6.555876447329581,0.0004832074431636281
1398182395.667799,-2.7696816525276997,1.925664641666732e-06,6.507680445397659,0.0008399099874851941
1398182395.772695,-2.765822539325388,6.414325298742883e-07,6.469012469670031,0.0007263368562941323
1398182395.87198,-2.76200968609389,1.9138667216241725e-06,6.439604223456065,0.0007576858755451544
1398182395.990012,-2.758115516579702,6.071713216724697e-07,6.411782074545079,0.0005130150312697334
1398182396.088168,-2.7542933188536924,1.9497577884553566e-06,6.3817516997256885,0.00044802115125632224
1398182396.192253,-2.7500818928665596,1.0221672243947293e-06,6.342994534476945,0.00030238223417639417
1398182396.288169,-2.7466121792790297,9.525547417015771e-07,6.3020089040576535,0.0002483729019192407
1398182396.385147,-2.7430652870286623,1.0106226939808095e-06,6.253375011390546,0.0001949241108790874
1398182396.481147,-2.739604386349563,9.98383298741466e-07,6.2130395005043475,0.00014335386958502447
1398182396.578387,-2.7360958757100025,1.0019536994626932e-06,6.179415197277623,0.00010132617288246541
1398182396.674698,-2.7325893338961778,9.42629892583963e-07,6.150276407966107,9.070296413031473e-05
1398182396.772251,-2.7291110676578394,1.0160102024563225e-06,6.12068251774879,0.00014384013689573363
1398182396.868288,-2.7256053504108535,9.320373276041227e-07,6.089208771351954,0.00012963107766734603
1398182396.964922,-2.721747165999912,1.388442633236273e-06,6.0559475595298,0.0001787838640277278
1398182397.076478,-2.717896625718194,9.57282519563392e-07,6.024680130435087,0.0001311541355102829
1398182397.188078,-2.714063211650039,1.4971973135624146e-06,5.997922387676198,0.00018464715668076905
1398182397.290117,-2.7102138732388426,1.0049276531296104e-06,5.973256955000037,0.00020205684934167963
1398182397.408666,-2.706004093856917,2.0270627007659175e-06,5.9429382262375,0.0003359890148960555
1398182397.518505,-2.7014656787274927,1.4668441690916239e-06,5.906091721292278,0.00039019881947508
1398182397.626671,-2.697626715119735,1.036968125123826e-06,5.867655293464866,0.0004752358973809893
1398182397.739975,-2.693763312946742,1.4071793081582215e-06,5.826041642547935,0.0006624339109855821
1398182397.84212,-2.689576567988652,1.4757409352057886e-06,5.777843450780845,0.0007841485421576632
1398182397.950811,-2.685735046636642,9.123040547872112e-07,5.733615895084976,0.0005613777866530473
1398182398.050263,-2.682202848317581,9.988614697625505e-07,5.693245060005097,0.00037252273192888195
1398182398.145998,-2.67836679702801,1.4300363463667314e-06,5.644594944878809,0.0003710518777444384
1398182398.280048,-2.6741824111757846,1.53199554007019e-06,5.601050413845828,0.0003051956430727373
1398182398.399947,-2.6696384706780814,1.9465898026758203e-06,5.5651670603306815,0.0005153161437807084
1398182398.504828,-2.665396451014702,1.0098642793597283e-06,5.524379379415215,0.0007275111204403325
1398182398.600403,-2.661955451212293,1.0306969267400868e-06,5.470317536527208,0.0005945545247418837
1398182398.699384,-2.6580884212328755,1.4238177148484281e-06,5.416646729950977,0.0010334333063285834
1398182398.809706,-2.6545830219471336,6.127830001196228e-07,5.366902944091535,0.0015488750825681736
1398182398.90807,-2.6507547031576904,2.0169536337874833e-06,5.30478939295434,0.0013760458731744843
1398182399.012757,-2.6465415056548887,9.584824548090316e-07,5.2453707425269345,0.00040864625037796064
1398182399.108787,-2.6426878545846746,1.4936293577425329e-06,5.205934855260522,0.00018060070229008923
1398182399.22845,-2.6388628771103764,1.0133290406340418e-06,5.171995660440661,9.121340925576924e-05
1398182399.340211,-2.634641890568519,2.0311302031395655e-06,5.145790462852159,0.00010546645314058794
1398182399.456633,-2.6304700941324595,1.009981599689059e-06,5.122687222205531,8.825647039089867e-05
1398182399.552315,-2.6269563669496603,1.0007387157447448e-06,5.105851559710017,7.357452001666914e-05
1398182399.648522,-2.6234456469775416,9.499432685471461e-07,5.091855414210395,9.737950421745988e-05
1398182399.745905,-2.619976139625051,1.0427448762613723e-06,5.079247964592825,0.0001316176737865719
1398182399.84501,-2.6164641544783342,9.188643731673869e-07,5.064369250479127,0.00025212991733228454
1398182399.955901,-2.6122603296886395,1.986241172567879e-06,5.045523380056532,0.00037223174718292105
1398182400.060389,-2.60806016778367,9.116973615029229e-07,5.025909148474195,0.0005070978047148066
1398182400.157757,-2.604553685775671,1.0083203943387058e-06,5.0101971779941135,0.0006358084998747842
1398182400.254272,-2.6014276313870064,5.940264111908858e-07,4.99705829344243,0.0006630440779255395
1398182400.367945,-2.597928938980154,1.4098935631952255e-06,4.982311608833929,0.0006084987863213411
1398182400.482232,-2.5937082531046722,1.3421119625792894e-06,4.968812643812795,0.0006009885966550222
1398182400.596101,-2.5891671249070636,1.9669317500207976e-06,4.95340758734671,0.0006418373980326518
1398182400.701639,-2.584982395844043,9.323355556074178e-07,4.938598067869412,0.0007031238284926154
1398182400.815727,-2.5807627788461387,1.9722629185728913e-06,4.923803674832692,0.0008420875272902193
1398182400.943872,-2.575883154972518,1.962147184334945e-06,4.90559788403629,0.0009769816250810592
1398182401.048165,-2.571657650303686,1.0600886598603215e-06,4.886630941500494,0.0011204081943963081
1398182401.145581,-2.568191811212244,9.329873001012436e-07,4.869506437881649,0.0012620305083256298
1398182401.272101,-2.5639703997768923,1.9695308341772063e-06,4.844800374451791,0.0015192159560556012
1398182401.372624,-2.5601284595919744,6.433024853596995e-07,4.8202057592404035,0.0015076173166863717
1398182401.491766,-2.5562978115222683,2.0127793457211257e-06,4.79251059857656,0.001706405371589322
1398182401.588315,-2.552075635582538,9.538698341340537e-07,4.761653859586242,0.0018376589861897764
1398182401.684757,-2.548224904773986,1.496372407970452e-06,4.732998337272365,0.002045450444664023
1398182401.797247,-2.5447749459540883,5.98355875596132e-07,4.705935960858566,0.001971567325455649
