times,theta_mu,theta_var,range_mu,range_var
1398173577.986912,-2.813605161876529,2.695199225200789e-06,9.081354274575666,0.0006341670531467927
1398173578.095987,-2.8055358771595484,9.28944603239582e-06,8.986204291351672,0.0015555395333685825
1398173578.219923,-2.794347884376694,1.1765983257521547e-05,8.928189266883024,0.0017460714262807879
1398173578.326004,-2.7848957033314496,3.8891812177263146e-06,8.912664111440467,0.0017281618121599584
1398173578.443993,-2.7768223170106108,6.871081851908095e-06,8.89211033835544,0.001652227876806705
1398173578.543938,-2.7677277794243476,6.983818810273317e-06,8.86739505281264,0.001345912417768248
1398173578.664018,-2.757590872324274,1.0412588153052772e-05,8.828749013903842,0.001517220224216988
1398173578.792278,-2.7471087228735938,7.930580095930803e-06,8.76534918356371,0.0014978508743488357
1398173578.912366,-2.7365614158282794,1.0425618886511716e-05,8.699399941265183,0.0012804955240873206
1398173579.007501,-2.7278454019281972,3.4110808423615933e-06,8.631285723070862,0.0009473907425053008
1398173579.123985,-2.719447859562459,9.17977406219096e-06,8.556302021699697,0.001451337066667486
1398173579.244122,-2.7089421143814687,9.06835763994349e-06,8.47670720157755,0.0009088867126943489
1398173579.364494,-2.699493362909948,5.743717974236089e-06,8.419082606470363,0.00045466650229858993
1398173579.467901,-2.6910704806411156,5.790910131546167e-06,8.373034401572566,0.00034515659773411725
1398173579.564029,-2.683055957091004,4.857311380136066e-06,8.332730274019857,0.00032375521850864304
1398173579.663922,-2.673568204307288,1.0365424424214496e-05,8.283640304176632,0.0006063670312310174
1398173579.796058,-2.66239860300311,1.0508518193952676e-05,8.233957043269003,0.0005733858938407168
1398173579.928009,-2.651539439094185,9.281249640244928e-06,8.208808164595355,0.0005235273728154937
1398173580.055995,-2.640721901531105,1.0537787581988529e-05,8.218647331548528,0.0006605057734496888
1398173580.154155,-2.6315995972285315,4.056898938926269e-06,8.285988569752714,0.0003482640634311919
1398173580.272053,-2.622861920332754,9.125846922845399e-06,8.307490932268411,0.0009794999725803463
1398173580.391911,-2.6119818830906043,1.052836806295939e-05,8.297757662431579,0.0013711472333294867
1398173580.515938,-2.6018457078263424,6.943876411114349e-06,8.272018026217046,0.001436995779575168
1398173580.635841,-2.592071071159013,9.076789521272737e-06,8.258730016363984,0.0007199863056237774
1398173580.764234,-2.5819299553568724,7.998698294579243e-06,8.26971392457667,0.00012744281027513731
1398173580.868055,-2.5717275008157694,9.253589570474863e-06,8.258794890908893,4.443770406860751e-05
1398173580.963375,-2.563023497890925,4.0971400713979e-06,8.242007428505161,4.540110082439995e-05
1398173581.083962,-2.5542569632863725,9.076132847595117e-06,8.214663647000906,0.00023617510620666917
1398173581.212065,-2.5441206752557792,7.941833684780333e-06,8.173046578418559,0.0002526492480490226
1398173581.324072,-2.5339599803136656,9.25183928826136e-06,8.130674433084364,0.00017038529830156891
1398173581.447915,-2.5231496349472726,1.0320467497501825e-05,8.093213728043255,0.00024062171583187107
1398173581.549088,-2.513626870816421,4.804318087125541e-06,8.062735853665405,0.0004358216859490128
1398173581.646867,-2.5059473616502594,4.829216757142338e-06,8.038317346838014,0.0011811971164653423
1398173581.768021,-2.4965086933147163,1.0528878164361095e-05,7.993282462702044,0.0038029682760428955
1398173581.900181,-2.4849655818441505,1.1821969232569037e-05,7.976120664022617,0.0018663548744051147
1398173582.005887,-2.475215904777677,4.783693188976646e-06,8.009454187060086,0.0019854756811737173
1398173582.135911,-2.466094617325749,9.196820457584145e-06,8.039721368751575,0.001896274580602423
1398173582.255748,-2.4552120986703083,1.0435332197695725e-05,8.06185679298669,0.001065932269492138
1398173582.387881,-2.4450686378318607,6.931082891941776e-06,8.085348835429658,0.0004967264390290286
1398173582.487962,-2.435999304024255,6.735366406550998e-06,8.111013706328006,0.0005694684969181971
1398173582.608049,-2.4261573881389147,9.157724223139665e-06,8.13823737463535,0.0009116614234628661
1398173582.706275,-2.4167302861366613,5.909206485880985e-06,8.160872477688784,0.001122987010054727
1398173582.831954,-2.4069504425378527,1.037929483900866e-05,8.182619770248944,0.0013543848047767309
1398173582.964047,-2.3971398255149183,5.7903200128189975e-06,8.211459220122386,0.00148094223288412
1398173583.059843,-2.3880262299509174,7.871104604608017e-06,8.245725694270563,0.0015724482883858477
1398173583.175883,-2.3789295049949173,5.896743771811567e-06,8.281092547802256,0.0013826767508612124
1398173583.271769,-2.3702145635009435,6.968106472162778e-06,8.314968929673991,0.0011213744818337795
1398173583.392045,-2.36038647788295,9.194050965914105e-06,8.350359027162153,0.0007169537957204726
1398173583.51588,-2.349466045507679,1.0425236467123766e-05,8.380561044830559,0.0005546760150954504
1398173583.643729,-2.339409561753933,7.04414199193301e-06,8.4132697812329,0.0004984422592197981
