times,left,right
0.0,0.0,0.0
0.08334183692932129,0.0,0.0
0.18243789672851562,0.0,0.0
0.2865328788757324,0.0,0.0
0.39116597175598145,0.0,0.0
0.48976993560791016,0.0,0.0
0.5901978015899658,0.0,0.0
0.6880538463592529,0.0,0.0
0.7880527973175049,0.0,0.0
0.8868019580841064,0.0,0.0
0.9850900173187256,0.0,0.0
1.0866079330444336,0.0,0.0
1.1827588081359863,0.0,0.0
1.28249192237854,0.0,0.0
1.3809468746185303,0.0,0.0
1.4909799098968506,0.0,0.0
1.592789888381958,0.0,0.0
1.6893019676208496,0.0,0.0
1.7935898303985596,0.0,0.0
1.8874499797821045,0.0,0.0
1.9857738018035889,0.0,0.0
2.090559959411621,0.0,0.0
2.184677839279175,0.0,0.0
2.289012908935547,0.0,0.0
2.3815758228302,0.0,0.0
2.4804728031158447,0.0,0.0
2.592366933822632,0.0,0.0
2.689497947692871,0.0,0.0
2.7889750003814697,0.0,0.0
2.8882558345794678,0.0,0.0
2.98748779296875,0.0,0.0
3.0877180099487305,0.0,0.0
3.184985876083374,0.0,0.0
3.2847869396209717,0.0,0.0
3.382861852645874,0.0,0.0
3.4818649291992188,0.0,0.0
3.582526922225952,0.0,0.0
3.6906979084014893,0.0,0.0
3.7899107933044434,0.0,0.0
3.89418888092041,0.0,0.0
3.9876959323883057,0.0,0.0
4.091357946395874,0.0,0.0
4.185731887817383,0.0,0.0
4.28548789024353,0.0,0.0
4.383997917175293,0.0,0.0
4.482724905014038,0.0,0.0
4.582193851470947,0.0,0.0
4.681360960006714,0.0,0.0
4.790884971618652,0.0,0.0
4.894572973251343,0.0,0.0
4.98837685585022,0.0,0.0
5.088382005691528,0.0,0.0
5.18784499168396,0.0,0.0
5.286381959915161,0.0,0.0
5.387408018112183,0.0,0.0
5.483585834503174,0.0,0.0
5.584587812423706,0.0,0.0
5.681797981262207,0.0,0.0
5.780915021896362,0.0,0.0
5.8934619426727295,0.0,0.0
5.989466905593872,0.0,0.0
6.092785835266113,0.0,0.0
6.187436819076538,0.0,0.0
6.286825895309448,0.0,0.0
6.385941982269287,0.0,0.0
6.485144853591919,0.0,0.0
6.586228847503662,0.0,0.0
6.682336807250977,0.0,0.0
6.78358793258667,0.001,0.001
6.8884899616241455,0.004,0.004
6.990782022476196,0.003999999999999999,0.003999999999999999
7.09144401550293,0.003000000000000001,0.003000000000000001
7.188407897949219,0.005000000000000001,0.005000000000000001
7.288884878158569,0.006999999999999999,0.006999999999999999
7.392145872116089,0.009000000000000001,0.009000000000000001
7.485743999481201,0.025999999999999995,0.025999999999999995
7.58623480796814,0.027999999999999997,0.027999999999999997
7.684068918228149,0.019000000000000003,0.019000000000000003
7.784390926361084,0.029000000000000012,0.029000000000000012
7.882006883621216,0.031,0.031
7.980554819107056,0.01999999999999999,0.01999999999999999
8.094422817230225,0.032,0.032
8.194208860397339,0.033,0.033
8.290393829345703,0.034999999999999976,0.034999999999999976
8.39310884475708,0.02300000000000002,0.02300000000000002
8.486600875854492,0.03799999999999998,0.03799999999999998
8.587576866149902,0.038000000000000034,0.038000000000000034
8.684431791305542,0.024999999999999967,0.024999999999999967
8.78411078453064,0.040000000000000036,0.040000000000000036
8.884990930557251,0.043999999999999984,0.043999999999999984
8.981752872467041,0.028000000000000025,0.028000000000000025
9.082406997680664,0.04499999999999993,0.04499999999999993
9.19058084487915,0.049000000000000044,0.049000000000000044
9.294450998306274,0.04800000000000004,0.04800000000000004
9.39026689529419,0.03299999999999992,0.03299999999999992
9.487446784973145,0.051000000000000045,0.051000000000000045
9.588563919067383,0.05300000000000005,0.05300000000000005
9.686463832855225,0.03499999999999992,0.03499999999999992
9.785128831863403,0.05400000000000005,0.05400000000000005
9.894214868545532,0.05599999999999994,0.05599999999999994
9.982793807983398,0.03700000000000003,0.03700000000000003
10.083248853683472,0.05700000000000005,0.05700000000000005
