11.6,0.017273,0.54565,-0.43274,-0.83119,0.63135,14.778,-0.51989
11.7,-0.036346,0.43922,-0.48408,-0.20093,-0.069094,15.327,-0.57185
11.8,0.012748,0.43789,-0.59541,0.4123,0.8869,14.408,-0.57763
11.9,0.042528,0.49107,-0.66886,0.060252,-0.025104,14.978,-0.63802
12,-0.049216,0.4942,-0.48621,0.094266,-0.96192,15.061,-0.64757
12.1,0.07007,0.50284,-0.50884,-0.076151,-0.20094,14.599,-0.6828
12.2,0.15333,0.5265,-0.53877,-0.38504,-0.27533,14.281,-0.72159
12.3,-0.10102,0.51662,-0.49867,-0.18836,0.22993,14.144,-0.76876
12.4,-0.04117,0.55999,-0.50571,-0.64299,0.66405,14.858,-0.77609
12.5,-0.060613,0.45961,-0.52479,-0.46992,-0.1139,14.629,-0.81959
12.6,0.045107,0.49679,-0.44411,-0.913,0.2302,14.699,-0.84797
12.7,0.070634,0.52141,-0.48449,0.50727,-0.17011,14.857,-0.87047
12.8,-0.0073077,0.47305,-0.47632,-0.090294,0.77955,14.126,-0.90794
12.9,0.023541,0.48464,-0.52284,-0.18357,0.8607,14.517,-0.9395
13,-0.049291,0.43372,-0.48983,0.92324,0.31897,14.949,-0.98158
13.1,-0.027142,0.4976,-0.50627,0.39562,-0.7143,13.811,-0.99903
13.2,-0.032332,0.53935,-0.45115,0.31382,0.059366,14.247,-1.0499
13.3,-0.029159,0.50721,-0.57698,-0.38072,-0.075011,15.027,-1.046
13.4,-0.063604,0.53631,-0.49597,-0.6978,0.0075606,15.011,-1.1194
13.5,0.022452,0.60494,-0.46732,0.18106,-0.69736,15.254,-1.1257
13.6,-0.070173,0.53434,-0.51271,-0.099665,-0.63512,15.377,-1.157
13.7,-0.067697,0.50826,-0.54991,-0.60286,-0.52144,14.508,-1.1939
13.8,-0.012103,0.45147,-0.54041,-1.0784,0.094801,14.792,-1.2191
13.9,0.029585,0.48942,-0.48904,0.057249,1.3728,14.596,-1.248
14,0.064017,0.53748,-0.57367,-0.75779,1.3022,14.758,-1.283
14.1,0.029239,0.5911,-0.48424,-0.39677,0.66667,14.624,-1.3205
14.2,0.081621,0.40597,-0.45139,0.36953,-0.066543,13.587,-1.361
14.3,-0.025699,0.55572,-0.53781,-0.043258,-0.48489,15.286,-1.3626
14.4,-0.062029,0.47373,-0.42562,-0.15784,-1.2598,14.381,-1.4095
14.5,-0.059406,0.45474,-0.54205,-0.086633,-0.45252,14.789,-1.4259
14.6,0.032539,0.42163,-0.38618,-0.47215,-0.48592,13.507,-1.4883
14.7,-0.059219,0.35428,-0.54595,-0.10194,0.91724,15.207,-1.5265
14.8,0.0047942,0.51194,-0.44503,0.1816,-0.23229,14.704,-1.5378
14.9,0.063458,0.46976,-0.54076,0.39742,-0.48815,14.651,-1.5666
15,-0.016842,2.1073,1.947,0.3853,-0.68356,14.057,-1.5811
15.1,-0.024099,2.0938,1.9436,-0.096045,-0.71856,15.037,-1.5576
15.2,0.031213,1.9662,2.0828,0.11135,-0.50519,15.052,-1.5733
15.3,-0.025575,1.9696,1.9359,-0.10362,-1.1067,15.015,-1.5796
15.4,-0.016928,2.0275,2.0238,-0.26612,-1.7789,14.922,-1.5713
15.5,-0.03213,1.974,2.0543,-0.28796,-1.5591,14.724,-1.5609
15.6,-0.028203,1.9523,1.9952,-0.2497,-3.0233,14.318,-1.584
15.7,0.010326,2.057,2.0307,-0.36085,-3.6491,14.665,-1.5748
15.8,0.022877,1.9587,2.0396,0.25128,-4.14,14.144,-1.5737
15.9,-0.0060406,1.9738,2.0016,-0.30168,-3.8885,13.88,-1.5778
16,0.031442,2.0174,1.9314,0.10561,-4.0537,15.062,-1.5794
16.1,0.066746,1.9957,2.0123,-0.58629,-5.143,15.068,-1.571
16.2,0.039699,1.9829,1.9931,0.22219,-5.6109,14.561,-1.5716
16.3,-0.039619,1.9596,2.0215,1.0659,-5.9243,14.387,-1.574
16.4,-0.055861,2.0033,2.0536,0.17144,-5.4861,15.235,-1.5772
16.5,-0.055467,1.9618,2.0014,-0.051086,-6.3916,14.764,-1.5749
16.6,-0.038121,2.0439,2.0879,0.32172,-5.7259,14.302,-1.5878
16.7,-0.042463,1.8728,1.9503,0.14619,-7.4688,15.452,-1.5649
16.8,-0.10131,1.9728,2.0265,0.25448,-7.1851,14.62,-1.5737
16.9,-0.022047,1.9821,1.9631,0.34357,-8.0947,14.806,-1.5686
17,0.0067323,2.0653,1.9841,0.63805,-8.6199,14.772,-1.5857
17.1,0.040907,1.94,1.9365,0.71055,-9.2647,14.093,-1.5752
17.2,0.025802,2.0668,2.0604,-0.24086,-8.3046,14.927,-1.5763
17.3,-0.0093895,1.9394,2.0048,-0.20234,-9.5901,15.195,-1.5567
17.4,0.037749,1.9998,1.9819,-0.29571,-9.6898,13.642,-1.5777
17.5,-0.045498,2.0296,2.0024,0.14205,-10.649,15.137,-1.5874
17.6,-0.051347,2.0181,2.0284,-0.36562,-10.237,13.887,-1.5701
17.7,-0.092701,2.0136,1.9536,-0.65797,-11.904,14.028,-1.5984
17.8,0.004379,2.0135,1.933,0.60616,-11.771,14.477,-1.5677
17.9,-0.0054584,1.9711,2.0413,0.34703,-11.476,15.006,-1.5791
18,-0.081849,1.9464,1.9067,0.55005,-12.748,14.396,-1.5781
18.1,-0.073542,1.9657,2.0373,0.16224,-13.18,14.485,-1.5795
18.2,-0.05251,2.0563,1.9256,0.82301,-13.475,14.474,-1.5796
18.3,0.073805,2.028,2.1046,-0.39393,-13.657,14.203,-1.5794
18.4,0.015571,2.0707,2.0396,0.2669,-14.082,15.314,-1.576
18.5,-0.0046338,2.0472,2.0443,0.11876,-14.502,14.631,-1.5734
18.6,0.060702,2.0877,2.0676,-0.43444,-14.647,15.22,-1.5876
18.7,-0.020225,1.956,1.9881,-0.08558,-14.775,15.68,-1.5787
18.8,0.055767,1.9614,2.0163,-0.82291,-15.448,14.518,-1.5735
18.9,0.10886,2.0325,2.0598,-0.056762,-16.218,13.884,-1.5672
19,0.033608,2.0051,2.0431,0.86025,-16.988,15.518,-1.5706
19.1,0.0089206,2.0105,1.9918,0.60969,-17.18,14.34,-1.5731
19.2,-0.084947,2.0131,1.9774,-0.056368,-16.761,15.528,-1.5852
19.3,0.089317,2.0314,2.0739,0.59109,-18.121,14.344,-1.5766
19.4,0.078649,1.9935,2.0204,0.049192,-18.077,14.375,-1.5692
19.5,-0.04556,1.9581,1.9591,-0.81075,-17.66,14.372,-1.5698
19.6,-0.096902,2.0521,1.9107,-0.46952,-18.488,14.456,-1.5649
19.7,-0.056507,2.0352,2.0679,-0.66118,-19.74,15.319,-1.5675
19.8,0.0068611,1.9608,1.9787,0.056939,-19.548,14.394,-1.5753
19.9,-0.0011288,2.0655,1.9295,0.67262,-19.779,14.674,-1.5752
20,0.0051328,1.8889,1.9889,-0.66957,-21.195,13.941,-1.5631
20.1,0.011781,2.0045,2.1061,0.24562,-20.716,14.995,-1.559
20.2,0.0049858,1.9352,1.9799,-0.20511,-21.954,14.563,-1.5453
20.3,0.069085,1.9538,1.9781,-0.16373,-21.689,14.592,-1.5678
20.4,0.035017,1.9496,1.9886,0.021636,-21.486,13.916,-1.5792
20.5,0.036867,1.9137,1.9298,1.144,-22.425,14.865,-1.572
20.6,0.0014312,2.0223,1.9372,-0.21793,-22.145,14.989,-1.5711
20.7,-0.029507,2.0726,2.001,-0.03149,-23.377,14.759,-1.5816
20.8,-0.081873,1.9887,1.9309,-0.26005,-23.545,13.967,-1.5656
20.9,-0.040781,2.0864,1.9853,-0.65844,-23.19,14.546,-1.5787
21,-0.053033,2.02,2.0371,0.40345,-24.466,15.079,-1.5869
21.1,0.014774,2.0115,2.0103,0.47975,-24.056,15.314,-1.5716
21.2,0.024351,1.9846,1.931,-0.48167,-24.657,14.535,-1.585
21.3,0.032791,2.0458,1.8857,0.43797,-25.781,14.733,-1.5739
21.4,0.048498,2.0197,2.0082,-0.2941,-25.987,14.054,-1.5715
21.5,0.098231,1.9408,2.0024,-0.5192,-26.029,14.762,-1.5697
21.6,0.053394,1.947,1.9699,-0.43514,-27.007,15.252,-1.5743
21.7,-0.0067152,2.0533,1.9045,0.14619,-26.993,14.194,-1.578
21.8,0.040853,1.9793,1.9461,-0.8953,-26.924,14.245,-1.5798
21.9,-0.048534,1.9772,2.051,0.73836,-27.455,15.139,-1.5408
22,0.012115,1.988,1.9633,0.8197,-27.911,14.36,-1.5902
22.1,-0.025238,1.9293,1.9365,0.39661,-29.498,14.947,-1.5883
22.2,-0.0080213,1.9831,1.9566,-0.057221,-30.067,14.986,-1.5764
22.3,0.10396,2.0059,2.0342,0.042598,-29.435,14.426,-1.5738
22.4,-0.10442,2.055,2.0905,-0.37189,-29.337,14.912,-1.5777
22.5,0.012177,2.0274,1.9306,0.34075,-31.264,15.012,-1.5801
22.6,0.076477,2.0156,2.0592,0.89022,-30.654,14,-1.5566
22.7,0.067121,2.0507,2.0218,-0.78498,-30.77,14.578,-1.5775
22.8,0.00096792,1.95,1.9022,-0.41261,-31.78,14.721,-1.5789
22.9,0.016661,2.0512,1.9774,-0.83057,-32.15,15.302,-1.5767
23,0.061156,1.9225,1.9973,0.11011,-33.012,14.604,-1.5796
23.1,0.069861,2.0005,1.9583,-0.73259,-32.57,14.464,-1.5602
23.2,-0.019619,1.9636,1.9677,0.5648,-32.676,15.191,-1.5721
23.3,0.035942,2.0449,2.0318,0.14664,-33.413,15.29,-1.5965
23.4,0.044848,2.0393,2.0776,0.52238,-34.034,14.996,-1.5629
23.5,-0.033883,2.0884,2.0392,0.11345,-34.897,14.568,-1.5738
23.6,0.038845,2.0103,2.0024,-0.72307,-33.928,14.747,-1.577
23.7,0.052353,1.9946,1.9816,0.63277,-35.383,14.7,-1.5693
23.8,-0.043291,2.002,2.008,-0.10742,-34.998,14.884,-1.5653
23.9,-0.063619,2.0175,1.9969,0.37912,-35.223,15.232,-1.5903
24,0.035982,2.0442,2.0652,-0.41372,-37.051,15.05,-1.5887
24.1,0.031573,2.0268,1.9774,-0.71206,-36.474,14.202,-1.564
24.2,0.04553,2.0202,1.9592,-0.25781,-37.255,14.696,-1.578
24.3,0.047633,2.0532,2.0376,1.194,-38.478,14.702,-1.5863
24.4,-0.058719,1.9384,2.0429,-0.93796,-38.226,14.31,-1.5759
24.5,-0.013477,2.0053,1.9588,-0.50931,-38.44,15.293,-1.5666
24.6,0.010924,1.9606,2.017,-0.15924,-38.378,14.83,-1.5641
24.7,0.07153,2.0253,1.9698,-0.34484,-38.936,15.846,-1.5714
24.8,-0.049921,2.0496,2.0512,0.20448,-40.146,14.768,-1.5698
24.9,-0.082102,1.9593,1.9809,0.11397,-40.588,14.602,-1.5745
25,2.0134,-0.52713,0.44737,-0.34119,-39.903,14.975,-1.5524
25.1,2.0185,-0.52376,0.44534,-0.56915,-39.834,14.873,-1.5203
25.2,1.9835,-0.54388,0.52669,-0.41727,-40.519,15.036,-1.501
25.3,1.9122,-0.59757,0.57183,-0.9774,-40.058,14.113,-1.4619
25.4,1.938,-0.46427,0.44655,0.29958,-39.742,15.073,-1.4241
25.5,1.9953,-0.59903,0.57908,-0.53685,-40.443,15.06,-1.3928
25.6,2.0463,-0.51923,0.45193,-0.72804,-39.541,15.748,-1.3426
25.7,1.9044,-0.40434,0.49728,0.17287,-39.793,15.834,-1.319
25.8,2.0754,-0.43319,0.53398,-0.28933,-41.04,15.992,-1.2967
25.9,1.9481,-0.48249,0.42885,-0.35639,-39.606,15.164,-1.2594
26,2.0136,-0.40567,0.43435,0.33672,-40.272,15.408,-1.2263
26.1,1.9311,-0.52976,0.54802,0.084194,-39.624,16.371,-1.2062
26.2,2.0176,-0.60715,0.51985,-0.26921,-40.405,15.144,-1.1637
26.3,1.9668,-0.45683,0.42851,0.22307,-39.834,14.896,-1.1212
26.4,1.9832,-0.51399,0.52254,-0.54865,-39.505,16.587,-1.1018
26.5,2.0272,-0.51539,0.50239,-0.57967,-40.383,16.209,-1.0678
26.6,1.9763,-0.53864,0.43596,-0.50644,-40.167,17.076,-1.05
26.7,2.0442,-0.48802,0.466,0.0090431,-39.453,17.037,-1.0097
26.8,1.9574,-0.48385,0.51267,-0.73904,-40.024,16.167,-0.96656
26.9,1.9896,-0.44095,0.49092,-0.31875,-40.135,16.921,-0.94028
27,1.927,-0.49974,0.59129,-0.094406,-40.014,17.212,-0.90756
27.1,1.8984,-0.45903,0.52783,0.092113,-39.665,16.933,-0.8879
27.2,1.9348,-0.55872,0.40439,0.44978,-40.187,17.469,-0.85156
27.3,1.9293,-0.47361,0.51346,0.17798,-40.05,17.23,-0.81142
27.4,1.9524,-0.43673,0.53809,1.1627,-39.934,16.768,-0.78149
27.5,1.9706,-0.43,0.46121,-0.30938,-40.44,16.613,-0.77032
27.6,1.9524,-0.45791,0.55416,-0.3813,-40.169,17.72,-0.72241
27.7,1.941,-0.46664,0.45935,0.23123,-39.768,17.52,-0.69228
27.8,2.0305,-0.55778,0.47165,0.074386,-39.895,17.788,-0.65524
27.9,1.947,-0.48793,0.47295,-0.30842,-40.175,17.746,-0.6146
28,1.9963,-0.47751,0.57923,0.16238,-39.694,17.626,-0.60741
28.1,1.9676,-0.38827,0.5184,0.22826,-40.307,17.236,-0.58665
28.2,1.9075,-0.59464,0.52244,-0.55018,-40.255,18.37,-0.52219
28.3,2.025,-0.59119,0.47022,-0.10653,-39.988,17.757,-0.49538
28.4,1.9973,-0.55289,0.48498,0.1834,-39.413,17.886,-0.4635
28.5,1.9605,-0.56864,0.45141,-0.5093,-40.111,17.914,-0.45015
28.6,1.9378,-0.5189,0.50296,-0.88135,-39.681,18.992,-0.4023
28.7,2.0069,-0.50604,0.44517,-0.45358,-39.737,18.885,-0.37528
28.8,2.0655,-0.50471,0.45729,-0.12528,-39.498,16.963,-0.3401
28.9,1.975,-0.44993,0.51254,-0.9406,-39.748,19.45,-0.30029
29,2.005,-0.60204,0.46722,-0.28547,-40.136,19.547,-0.28103
29.1,2.0207,-0.50365,0.4491,-0.45871,-39.285,18.949,-0.26169
29.2,1.9896,-0.53732,0.45133,-0.53987,-39.226,19.029,-0.21369
29.3,2.0577,-0.54802,0.44574,0.56815,-39.257,18.948,-0.18051
29.4,1.9136,-0.53457,0.40806,-0.11556,-40.23,19.077,-0.14558
29.5,1.9529,-0.50124,0.56905,-0.4509,-40.319,19.94,-0.11568
29.6,2.048,-0.47435,0.58797,-0.51032,-39.683,19.619,-0.12149
29.7,1.9303,-0.53555,0.61008,-0.036986,-39.539,19.144,-0.064198
29.8,1.9138,-0.55585,0.57221,-0.082331,-39.95,20.656,-0.04326
29.9,1.9533,-0.54227,0.44915,-0.034332,-40.697,19.076,-0.01312
30,1.8885,-0.52673,0.48513,0.5598,-40.145,19.515,0.02567
30.1,1.9325,-0.54304,0.42362,-0.44089,-40.55,19.788,0.086039
30.2,2.0847,-0.59368,0.47187,-0.099894,-39.82,19.765,0.086084
30.3,2.0407,-0.41072,0.46166,-0.63435,-39.584,20.261,0.12418
30.4,1.9751,-0.44839,0.47212,0.56772,-39.983,20.406,0.18885
30.5,1.9834,-0.48804,0.39476,1.003,-39.897,20.525,0.1855
30.6,2.0175,-0.4766,0.55588,0.36651,-39.898,20.219,0.21203
30.7,2.0031,-0.54445,0.45451,-0.65323,-41.077,20.33,0.23629
30.8,2.017,-0.58221,0.44621,-1.4781,-40.582,20.417,0.28494
30.9,1.8652,-0.50596,0.4546,-1.1286,-40.545,21.156,0.29424
31,1.977,-0.58581,0.49992,0.53374,-40.991,20.308,0.34351
31.1,2.0794,-0.51869,0.43457,0.38213,-39.54,21.175,0.38409
31.2,1.932,-0.55622,0.54616,-0.75642,-39.921,20.785,0.4007
31.3,2.008,-0.50802,0.53002,0.22465,-40.859,20.695,0.4425
31.4,2.0468,-0.42489,0.47549,-0.24676,-39.758,21.607,0.47895
31.5,2.0928,-0.44144,0.46778,-0.16983,-39.732,20.941,0.49996
31.6,1.9839,-0.44237,0.48028,0.16634,-39.576,21.494,0.52896
31.7,1.9197,-0.53231,0.50746,-0.017434,-40.746,21.208,0.58211
31.8,1.9629,-0.45292,0.47516,-0.498,-40.163,21.311,0.59271
31.9,1.9537,-0.44089,0.47994,0.47662,-39.937,21.758,0.64953
32,1.9841,-0.53711,0.63036,0.47802,-40.234,22.239,0.63425
32.1,1.8977,-0.48359,0.40547,-0.71466,-39.276,22.85,0.67801
32.2,1.9502,-0.50858,0.44438,0.13063,-40.837,22.325,0.72606
32.3,1.8842,-0.40011,0.54699,-1.3683,-40.85,22.823,0.76405
32.4,1.9444,-0.42287,0.49906,-0.36068,-40.349,22.201,0.78284
32.5,2.0214,-0.50391,0.47195,-0.69345,-40.328,21.476,0.82671
32.6,2.0015,-0.43024,0.60482,0.75916,-40.252,22.645,0.85559
32.7,2.0065,-0.47012,0.5059,0.94712,-40.036,21.928,0.88803
32.8,1.9161,-0.54979,0.52926,-0.28606,-39.942,21.6,0.91691
32.9,2.0628,-0.55459,0.49515,-0.096439,-40.036,22.118,0.94523
33,1.9397,-0.5772,0.68189,-1.2817,-39.919,23.06,0.99449
33.1,1.9577,-0.56322,0.4924,-0.4807,-40.182,22.805,0.98013
33.2,1.9615,-0.44791,0.47582,-0.59935,-40.052,23.048,1.0242
33.3,2.0428,-0.55977,0.48756,-0.43335,-39.702,22.791,1.0668
33.4,1.9615,-0.59579,0.46771,-0.87221,-40.224,22.579,1.1139
33.5,1.9737,-0.48067,0.59893,-0.52151,-39.426,22.873,1.122
33.6,2.0809,-0.52099,0.45705,-0.26886,-40.921,23.36,1.1791
33.7,1.9546,-0.39913,0.48723,0.45477,-39.859,24.361,1.2034
33.8,1.9944,-0.46676,0.52344,0.015596,-40.325,23.103,1.237
33.9,1.9799,-0.44256,0.5201,-0.12108,-39.455,23.123,1.2569
34,1.9675,-0.51457,0.46932,0.6359,-40.186,23.155,1.2876
34.1,2.066,-0.43394,0.52495,-0.30938,-39.864,23.235,1.3291
34.2,1.9584,-0.43869,0.53061,-0.85809,-39.824,24.89,1.3423
34.3,2.0561,-0.45779,0.53314,-0.55873,-40.187,24.077,1.3848
34.4,2.0112,-0.40343,0.49907,-0.344,-39.772,24.225,1.426
34.5,1.8952,-0.45707,0.51274,-0.040435,-39.913,24.074,1.4471
