times,theta_mu,theta_var,range_mu,range_var
1398178746.107589,-2.814816931797599,1.0417130894648132e-06,17.08691504003153,0.0003840795594258942
1398178746.213373,-2.810940557311556,1.4069575731642066e-06,17.092339263381703,0.0005913495345907567
1398178746.322206,-2.8071112046720255,9.666481747905058e-07,17.107816396700358,0.0006290762424510072
1398178746.417962,-2.8035618787824146,9.751832456784225e-07,17.116511165750353,0.0007029839051727433
1398178746.515202,-2.7997732957820416,1.5155604604729204e-06,17.10923886762465,0.0009924918771345732
1398178746.648259,-2.7951987880846634,1.9172449562283182e-06,17.096782482970145,0.0011740304248571245
1398178746.766582,-2.7906449894654144,1.4192767550637057e-06,17.095856339532403,0.0013987436491127883
1398178746.87284,-2.7867915770804514,9.43002836747423e-07,17.084821165173732,0.0017820014833941306
1398178746.983842,-2.782943270342068,1.5311699359227316e-06,17.070080263247036,0.0020074413695678577
1398178747.083726,-2.7794822627744753,5.872276551861958e-07,17.060695638615666,0.002216627936139568
1398178747.183977,-2.775588964051599,1.9630758528412362e-06,17.050589132558525,0.002319698511069784
1398178747.299752,-2.7710528568169015,1.4363524416254547e-06,17.03481368522505,0.003603912267023457
1398178747.406475,-2.7672235774387706,9.936093366415477e-07,17.009783472237228,0.008141969182178766
1398178747.501921,-2.764378539406621,2.841823901152956e-07,16.997967607917793,0.009735344727843018
1398178747.604251,-2.7608988439500055,1.9597210967421986e-06,16.993467366792043,0.008989638419189896
1398178747.69992,-2.756698917035585,9.363638041534788e-07,17.001388950025156,0.005045296430759332
1398178747.795206,-2.7532044487092286,9.625009597949212e-07,17.00359261517438,0.004671521915421124
1398178747.891341,-2.749709717334695,1.026735792401626e-06,17.00060696790019,0.004592205554088968
1398178747.987061,-2.7458549086431083,1.4232386348063603e-06,16.974894960178528,0.003894177818956714
1398178748.097433,-2.741652279669187,1.4452662471687984e-06,16.9620466753562,0.0036101477392263283
1398178748.216396,-2.737486333148944,1.4480010824512674e-06,16.96045128385276,0.003931279826641704
1398178748.321959,-2.7336049942950593,9.312663988261219e-07,16.957521027154733,0.003778625492457634
1398178748.423069,-2.73011122634413,9.864881175381353e-07,16.96228451224484,0.005177808412139515
1398178748.521039,-2.726602573959928,1.0178172870703378e-06,16.967506383378087,0.005181602556946498
1398178748.635867,-2.722768134346238,1.411624564522358e-06,16.966980543646958,0.005618132149370583
1398178748.75603,-2.718187251759302,1.9541570690345885e-06,16.96281313724295,0.004954576426159152
1398178748.876124,-2.713348133091158,1.997910076379117e-06,16.95818793843137,0.0052490306304715595
1398178748.991698,-2.7094323785861185,5.994827249480288e-07,16.94474392892707,0.0051775955433168664
1398178749.095949,-2.705966942296437,1.49684616142827e-06,16.91243959100265,0.0057614988230716355
1398178749.216277,-2.701404668701918,1.9907553931764183e-06,16.87375770235037,0.005307181021683653
1398178749.318223,-2.6972156631857898,1.0355289328799923e-06,16.849288329662304,0.005522592272245933
1398178749.416047,-2.6933554208114954,1.4005442843549615e-06,16.81244013830532,0.009929805568867902
1398178749.523941,-2.689164162019263,1.4611264519714759e-06,16.787882480846093,0.0064527266377905025
1398178749.645205,-2.6849580619559243,1.431987169593246e-06,16.77434028912834,0.004840789252436789
1398178749.750552,-2.681129835225053,9.96312269267388e-07,16.74670478487421,0.004934248948876414
1398178749.847303,-2.6779581718273486,5.882420186784492e-07,16.73709094454369,0.0041625157920294345
1398178749.948084,-2.674472087411261,1.4381560520155525e-06,16.723994924929762,0.003110652745103018
1398178750.06793,-2.6699349812775526,1.9494168085508563e-06,16.707938842701935,0.0026618491501925017
1398178750.171737,-2.6653655588704632,1.5381417553924508e-06,16.689565219521626,0.002449786311026406
1398178750.291974,-2.6615152696181585,1.0400171908597455e-06,16.67355639157311,0.0023522576188217516
1398178750.387673,-2.657671296431747,1.4938937202267205e-06,16.660905567474146,0.002293805310376415
1398178750.49485,-2.653825344540688,9.406374077523214e-07,16.633053548409347,0.004854804282801642
1398178750.592878,-2.6503110001960284,1.0351460394809539e-06,16.617327268081805,0.007026700268184833
1398178750.689465,-2.6468426276099515,9.873460123139279e-07,16.60981167319098,0.004530291873279107
1398178750.787971,-2.6429754116266544,1.4915713662738802e-06,16.578231975766244,0.005533258458929499
1398178750.890919,-2.639138797613845,9.257346478521872e-07,16.55193994983553,0.006654232276369571
1398178750.986022,-2.635610375252484,9.7504060411213e-07,16.53023685212754,0.0066999533752151235
1398178751.082543,-2.632127367611428,9.949673498562692e-07,16.50502766889308,0.008363672484906161
1398178751.178113,-2.6286519298215563,9.45151671281769e-07,16.48637297951442,0.008751134372967758
1398178751.274666,-2.6250863194219765,9.976600840980128e-07,16.46435433628568,0.009066752700052088
1398178751.370672,-2.6216423211558055,1.0344175822852782e-06,16.442627384338913,0.010295560381510282
1398178751.471337,-2.617538016944943,1.2797786054425923e-06,12.93999131425632,14.974746062327798
1398178751.577229,-2.6139995709929194,9.507391615490512e-07,8.495756545902996,0.006427461319985989
1398178751.699991,-2.6101423064341587,1.3892555956423465e-06,8.3351177777099,0.0017136869454916826
1398178751.796818,-2.6062942006039216,9.752969890182724e-07,8.179271827443431,0.012502453484364524
1398178751.893814,-2.602798949206554,1.0496648655315928e-06,8.027491931689356,0.01672021521713275
1398178752.004135,-2.5986169992853765,1.929254913023434e-06,7.894500597436835,0.010449109875884151
1398178752.119175,-2.594764805275901,6.144182483465397e-07,7.808475067939813,0.005095617222998016
1398178752.225098,-2.5909045289877595,1.896747243724848e-06,7.743516719172024,0.0039009408864116015
1398178752.323428,-2.586712774282758,9.380821017630945e-07,7.683837451521203,0.00307349736835972
1398178752.419328,-2.582864248295609,1.3637497380555804e-06,7.634939414910105,0.003063040324147992
1398178752.551811,-2.5786437877353436,1.412470533572329e-06,7.588160919707397,0.0029485740485305787
1398178752.648743,-2.5751726210627575,6.030553656500336e-07,7.552144328814681,0.002911071759406652
1398178752.752018,-2.5713017385441597,2.0372078028553354e-06,7.517251027422647,0.002971790230698587
1398178752.865229,-2.567133302677794,1.0126298222190326e-06,7.480479313159028,0.0029736405996838955
1398178752.961554,-2.5632587486463803,1.4549368965653067e-06,7.45001522337708,0.002601193662478152
1398178753.071571,-2.5594415967713995,9.35773175560048e-07,7.417532387511873,0.0023262237034526122
1398178753.168856,-2.5559003799361304,1.0034765113859586e-06,7.3846350423350895,0.001993837055465504
1398178753.268123,-2.5520812896089398,1.4726331477597385e-06,7.340733521222852,0.0016845973569038564
1398178753.37415,-2.5478676023748092,1.477943206658202e-06,7.2872178368668425,0.0014798366659570694
1398178753.492083,-2.5436799893995623,1.4867070152542433e-06,7.239216045529407,0.001483912037515042
1398178753.597776,-2.5398170137655702,1.0486306870211697e-06,7.195243583341087,0.00160892092807428
1398178753.695823,-2.535995853413994,1.394873490991838e-06,7.152821265487695,0.0017185770149350098
1398178753.815779,-2.5321298251033597,9.405702426681541e-07,7.111398238428414,0.0016172566408768443
1398178753.911402,-2.5282870340244066,1.3334791185069031e-06,7.071306402020779,0.0017705239359265558
1398178754.024941,-2.5244164440666714,9.821314161789236e-07,7.029180198040232,0.0017879555416853011
1398178754.132012,-2.5202591666302063,1.936992547317017e-06,6.9847439037615535,0.0017578836468653029
1398178754.253532,-2.5156813381792817,1.323965034515193e-06,6.934182123994421,0.0016060765892188882
1398178754.362381,-2.511842895430757,9.903456812602258e-07,6.8890958704235254,0.0015832169056020327
1398178754.459382,-2.5083268638122376,1.0091568910587189e-06,6.848849594637678,0.0014091296888302486
1398178754.576065,-2.5041441100985407,2.007716538132828e-06,6.804784018737711,0.0012253184006811237
1398178754.685471,-2.4999555079271536,9.816924020490684e-07,6.760669330912224,0.0009302977928262929
1398178754.787339,-2.4961109745922876,1.465072974984641e-06,6.717354944557077,0.0011444318973305495
1398178754.919871,-2.4918990290013268,1.389881857737363e-06,6.678197841722794,0.0013642563999513605
1398178755.024009,-2.4880563586993807,9.854079653683508e-07,6.6425121786784,0.0014718389112026058
1398178755.142914,-2.483845473759896,1.9362716491168973e-06,6.608599861342979,0.0012637266020845293
1398178755.244743,-2.4796698721010233,9.534334725923714e-07,6.574739430272422,0.0014979326951867007
1398178755.340162,-2.4761407566001226,9.780532116741817e-07,6.5439714457738996,0.001196011572606969
1398178755.462008,-2.4719798988707202,1.9447057697834625e-06,6.517160551934065,0.000668739101488113
1398178755.558783,-2.467746457428181,9.632142417507838e-07,6.4859322028397255,0.0003896316027451343
1398178755.654001,-2.464275230068837,1.0179637142650162e-06,6.455759207033768,0.00017243564677397536
1398178755.750064,-2.4607556317305677,9.192100265776464e-07,6.43185766035085,0.0002108339273209363
1398178755.846457,-2.4579735393363347,2.7228542662556786e-07,6.408632524592405,0.00013202239700032381
1398178755.943664,-2.4544477530890085,1.9790782630282196e-06,6.378039242266399,0.0002689556320016987
1398178756.03905,-2.4502937776913436,9.387076296309839e-07,6.337639483704764,0.00025998332488063783
1398178756.136191,-2.446725287914244,9.896685423271303e-07,6.301311918827257,0.0002624929722440822
1398178756.235917,-2.4432913720060063,1.0095607974010288e-06,6.2639519296206645,0.0003138988565348723
1398178756.332008,-2.439418120492691,1.4514316504906921e-06,6.233505569419692,0.0004277409766330248
1398178756.443485,-2.4355970223111973,9.442889526111692e-07,6.200274553076968,0.0005513270390404339
1398178756.541034,-2.4320460988394794,1.0057253591082652e-06,6.168664961757237,0.0006437025761193859
1398178756.647952,-2.4278939165762767,1.965404635173669e-06,6.132391240474033,0.0007490320865778334
1398178756.766852,-2.423638869018808,9.578204483665542e-07,6.099152965381567,0.0006056031958807497
1398178756.865566,-2.419840875106927,1.4962144710052315e-06,6.071777235995537,0.0006467628786992646
1398178756.969025,-2.4159865570939325,1.00215966393734e-06,6.046943471018792,0.0004736918147840358
1398178757.072409,-2.412487728595721,9.694382299704737e-07,6.026723431915501,0.0005946619126805555
