19.9,2.9717,2.8902,118.68,-0.58678,-0.010244
20,3.0012,2.9888,119.35,0.078257,0.0017282
20.1,2.9709,3.0543,121,-0.64818,-0.012227
20.2,2.9907,2.8921,120.32,-1.1375,-0.0093374
20.3,2.9344,3.0133,121.01,0.1724,0.0079693
20.4,3.0466,2.941,122.39,-0.11722,0.013002
20.5,3.0543,2.9774,123.32,0.57616,0.0028881
20.6,2.9787,3.016,123.82,-0.39467,-0.0092502
20.7,3.0174,3.0221,124,0.28367,-0.010199
20.8,3.1082,3.0369,124.4,0.26068,0.0055997
20.9,3.0432,3.0299,124.57,-0.4054,-0.015015
21,2.9506,2.9643,126.19,0.47587,0.0067133
21.1,3.0679,3.0437,125.8,-0.56664,0.0063021
21.2,3.0801,2.9164,126.09,-0.86186,-0.0084683
21.3,2.9449,3.0835,126.84,-0.48534,0.0068924
21.4,3.0572,2.9369,127.43,-0.32826,-0.0040318
21.5,2.9943,2.99,128.36,0.1033,0.00071665
21.6,3.0006,3.0388,128.73,0.10374,0.00079132
21.7,2.9068,3.0151,129.28,0.079861,-0.0051723
21.8,3.0529,2.9536,129.69,-0.30213,-0.0043346
21.9,3.0273,2.9866,129.85,0.59284,-0.0035367
22,3.0005,2.9747,131.6,-0.13789,-0.007393
22.1,2.9732,3.1205,131.95,-0.2167,-0.0063053
22.2,3.0214,2.9834,132.9,0.14941,-0.0017095
22.3,2.954,3.0431,133.57,-0.14746,-0.011484
22.4,3.0864,3.0659,134.34,-0.057062,0.013373
22.5,3.0602,3.0128,134.41,-0.26798,-0.0049938
22.6,2.9334,3.0874,135.39,0.15919,-0.017138
22.7,3.0621,2.9925,135.77,0.5534,0.007516
22.8,3.0749,2.923,134.98,-0.38153,0.0025479
22.9,2.947,2.9787,136.66,0.35415,-0.0050158
23,2.9865,3.0078,137.62,-0.43446,-0.0056863
23.1,2.9514,2.9269,138.25,-0.042653,0.0055775
23.2,3.0095,3.0877,138.28,-0.11881,0.014684
23.3,3.0529,2.8817,139.66,0.7903,0.0017097
23.4,2.9868,3.0166,139.23,0.25555,-0.013216
23.5,2.99,3.0364,140.63,-1.1725,-0.0014755
23.6,2.9691,2.9784,140.9,-0.35317,-0.003499
23.7,2.9707,2.979,142,-0.020812,-0.0061497
23.8,2.9846,3.032,142.53,0.33763,0.0060679
23.9,2.9789,3.0529,141.63,-0.18699,0.0018004
24,3.0512,2.9913,143.35,0.23792,0.016001
24.1,2.9674,2.9963,144.19,0.26124,0.0022336
24.2,3.0347,2.9382,144.51,-0.25033,0.0095218
24.3,3.0093,2.9359,145.46,0.0531,0.0050969
24.4,2.9678,2.9521,146.14,0.023405,-0.0036118
24.5,2.9395,2.9541,146.89,0.010639,-0.0028809
24.6,2.9412,3.0367,146.38,0.095407,-0.0065803
24.7,2.9996,2.9695,146.83,-0.47545,-0.010777
24.8,3.1288,3.0448,147.79,0.76767,0.018025
24.9,2.9754,2.9611,147.54,-0.14885,-0.0057644
25,3.0839,2.9594,149.86,-0.85044,-0.0046109
25.1,2.9779,3.0119,149.96,-0.90579,-0.0044876
25.2,3.0077,2.9243,150.06,0.52422,0.0051634
25.3,3.0541,2.9665,150.17,-0.12747,-0.0033943
25.4,3.0166,3.0515,152.16,0.61561,0.0011344
25.5,3.0016,3.0292,152.86,-0.14775,0.008417
25.6,2.9641,2.9825,153.16,0.043687,-0.024528
25.7,3.0749,3.0427,153.96,-0.010303,0.00098902
25.8,2.9467,3.0127,154.46,0.25767,-0.007172
25.9,2.9983,3.0056,154.74,-1.0217,0.0059952
26,3.0194,3.0242,155.15,0.38333,-0.0037809
26.1,2.9513,2.9533,156.64,-0.31687,-0.007666
26.2,3.0408,2.9387,156.47,-0.13877,-0.0080453
26.3,3.0482,3.0088,157.58,-0.41722,-0.0037335
26.4,3.044,2.9264,157.66,-0.01657,0.0053181
26.5,3.0176,2.9428,157.49,0.18981,-0.0044409
26.6,3.0074,3.054,158.97,0.086988,0.011838
26.7,3.0464,3.0327,159.19,-0.076485,-0.0054273
26.8,3.0207,3.0375,159.54,-0.13822,0.0024352
26.9,3.0151,3.0034,159.94,-0.15132,0.0075804
27,3.0981,3.0375,160.62,0.19979,0.010277
27.1,3.0275,2.9525,161.73,0.17768,0.013178
27.2,2.9961,2.9994,163.17,0.57275,0.0035994
27.3,2.9423,2.974,163.51,0.47816,0.0053751
27.4,2.9781,3.0123,163.12,0.41096,-0.0057606
27.5,3.0881,2.9786,164.22,-0.2227,0.020026
27.6,3.0243,2.9229,164.35,0.54581,0.0026397
27.7,3.0333,2.9412,165.26,0.16731,-0.017567
27.8,3.0004,3.0224,165.71,-0.16808,0.011584
27.9,3.0727,2.9477,166.99,0.072801,-0.010996
28,3.0467,2.9738,167.71,-0.62143,-0.00021554
28.1,3.0345,3.0242,167.75,0.26987,-0.0074463
28.2,2.9441,3.0157,168.97,0.21046,-0.0096723
28.3,3.0298,3.0076,169.21,-0.14438,-0.0025865
28.4,3.0502,2.9731,169.42,0.086238,0.0050618
28.5,2.991,3.0798,170.86,0.58938,0.011491
28.6,2.9873,2.8615,171.63,-0.25554,0.01956
28.7,3.0143,2.9441,170.94,-0.27651,-0.0014299
28.8,3.0255,2.9536,172.9,0.45451,-0.0039164
28.9,2.8956,2.9964,172.93,0.40624,-0.0052491
29,2.9607,3.0346,173.85,-0.22763,0.0046364
29.1,2.9935,3.0048,174.03,-0.45403,-0.0095154
29.2,3.007,3.0196,173.98,0.3089,-0.0085475
29.3,3.0585,2.9886,174.91,0.46891,-0.0020549
29.4,3.0017,2.9066,175.06,0.22109,-0.0078318
29.5,3.0118,3.0216,175.48,0.36124,0.005899
29.6,2.9761,3.0403,176.41,0.65061,-0.0020383
29.7,2.9046,2.9297,177.29,0.18466,-0.011895
29.8,2.9819,3.0396,177.89,-0.41306,0.011671
29.9,2.9741,3.0098,178.93,0.14639,-0.0040071
30,0.9761,1.9517,179.92,-0.04627,0.019693
30.1,1.0575,2.0298,178.89,-0.80132,0.067181
30.2,1.0143,2.0108,178.62,0.30347,0.09924
30.3,1.0591,2.0136,179.57,-0.38327,0.11179
30.4,1.0798,1.9786,179.89,-0.69543,0.17007
30.5,1.0434,1.9667,181.07,-0.15244,0.1834
30.6,0.98028,1.9346,180.45,0.19449,0.2168
30.7,0.98697,2.0214,181.54,0.46777,0.24298
30.8,1.0422,2.0294,181.59,1.4317,0.30902
30.9,1.0716,1.9435,182.01,0.89334,0.32383
31,0.99511,2.1252,181.62,0.3902,0.3358
31.1,0.96577,1.9816,182.12,1.1086,0.3774
31.2,1.0044,2.0001,183.33,1.2953,0.39874
31.3,1.0267,2.0399,182.64,0.28682,0.43996
31.4,0.98952,1.9969,183.1,0.76606,0.45552
31.5,0.95683,1.9783,183.07,0.35148,0.50159
31.6,1.1305,2.0201,183.26,1.0702,0.54335
31.7,1.0251,2.0418,184.95,0.79255,0.56842
31.8,0.97132,1.9848,183.88,1.2557,0.5931
31.9,0.8857,1.977,183.91,1.7964,0.63181
32,1.0251,2.0013,184.47,1.8735,0.65597
32.1,1.0287,2.0578,184.54,2.0508,0.68777
32.2,0.98855,1.9847,185.98,2.7755,0.71633
32.3,1.0628,2.0278,184.89,3.0279,0.73802
32.4,1.0113,2.0886,184.93,2.3059,0.77554
32.5,1.0134,1.9151,185.76,2.1625,0.81904
32.6,0.9993,2.016,186.08,2.4231,0.85566
32.7,1.0435,2.0004,187.05,2.7852,0.89851
32.8,1.005,1.9374,186.36,3.2569,0.91483
32.9,1.0686,1.9898,185.42,4.1201,0.94098
33,1.0135,1.9996,187.12,4.467,0.97391
33.1,1.0027,2.0044,186.93,4.7761,1.0143
33.2,0.97417,1.9949,187.1,4.276,1.047
33.3,0.93929,1.9988,186.8,4.8944,1.0691
33.4,0.93986,2.0047,187.08,5.1704,1.1107
33.5,1.0523,2.0018,187.58,5.5257,1.1359
33.6,1.0755,2.0038,188.52,5.5961,1.1624
33.7,0.92889,2.0312,187.72,6.1792,1.1888
33.8,1.0804,2.0422,188.06,5.9906,1.2327
33.9,0.99132,2.063,187.36,6.4409,1.2742
34,1.1045,2.0079,188.29,6.8643,1.2789
34.1,0.96337,2.0032,187.88,7.0493,1.3296
34.2,1.0431,1.9339,187.99,7.1957,1.368
34.3,1.0182,1.9497,187.99,7.2599,1.3821
34.4,1.0469,2.008,188.09,8.2409,1.4239
34.5,0.88104,1.9886,189.51,8.4132,1.4408
34.6,0.9835,2.0531,188.24,8.8131,1.4793
34.7,0.99924,1.985,188.27,8.7641,1.5196
34.8,1.0501,1.9634,188.41,8.9032,1.5349
34.9,1.0774,2.0082,188.43,10.426,1.5778
35,2.9993,2.9898,188.35,9.4799,1.5775
35.1,3.0923,2.8776,189,11.029,1.5882
35.2,3.0196,3.0109,188.92,10.82,1.5447
35.3,3.0069,2.9757,189.06,10.938,1.563
35.4,2.9985,3.0153,188.87,12.643,1.584
35.5,3.0027,2.9988,188.86,12.864,1.5566
35.6,3.0974,3.0472,188.59,13.43,1.5775
35.7,3.0503,3.0564,188.99,13.736,1.5812
35.8,2.9746,2.9669,187.53,15.128,1.5877
35.9,2.8908,2.9419,189.41,15.179,1.5876
36,2.9697,3.0592,188.16,16.293,1.5642
36.1,2.9442,3.0435,188.36,16.697,1.5805
36.2,3.0969,2.9576,187.73,16.864,1.5883
36.3,2.9453,3.0052,188.91,18.953,1.5785
36.4,2.969,3.0147,188.54,19.419,1.5594
36.5,3.0726,3.0715,188.98,19.18,1.5852
36.6,2.9081,2.9662,188.98,20.279,1.5653
36.7,3.0376,2.9718,187.62,21.043,1.5712
36.8,3.0418,2.9089,188.49,21.88,1.5764
36.9,3.0613,2.9675,188.91,21.246,1.5824
37,2.9947,3.0187,188.73,21.623,1.5764
37.1,2.9713,3.0464,188.46,22.754,1.5827
37.2,3.0407,3.0212,188.79,22.832,1.5956
37.3,3.086,3.1243,187.61,23.936,1.5718
37.4,2.9621,3.0724,188.58,23.391,1.5821
37.5,2.9485,3.0768,187.76,25.174,1.5738
37.6,2.9898,3.0294,187.94,25.652,1.5948
37.7,3.0348,2.9728,188.22,26.709,1.5733
37.8,3.0761,3.0373,188.25,27.299,1.56
37.9,3.0691,2.9838,188.58,27.135,1.5779
38,3.0893,2.9779,188.52,27.624,1.5734
38.1,3.0107,3.0049,189.01,29.258,1.5844
38.2,2.9969,2.9916,189.11,28.824,1.5789
38.3,2.9774,3.0507,188.62,29.752,1.5866
38.4,3.0489,3.0132,187.31,30.039,1.5634
38.5,2.9976,2.9642,187.18,30.831,1.5594
38.6,2.9845,3.007,189.23,30.942,1.5734
38.7,3.0681,2.9902,189.09,32.211,1.5649
38.8,2.9727,3.0556,188.15,33.545,1.5689
38.9,2.9822,3.0078,188.8,33.987,1.5704
39,3.0716,2.9744,188.93,33.763,1.5735
39.1,2.8896,3.0082,188.2,34.91,1.5876
39.2,3.0149,2.9793,189.11,34.408,1.5694
39.3,3.0571,2.9622,188.78,35.371,1.5727
39.4,2.9682,2.9637,188.13,36.785,1.5577
39.5,3.0112,2.9286,188.21,36.967,1.5871
39.6,2.9445,2.9869,188.91,37.015,1.5568
39.7,3.0272,2.9768,189.19,37.702,1.5753
39.8,3.0184,2.9999,188.27,38.268,1.5695
39.9,3.0351,3.0548,188.42,39.595,1.5806
40,3.1007,2.9709,188.3,39.404,1.5659
40.1,3.007,3.0244,188.61,40.835,1.5654
40.2,3.0306,2.9753,188.18,40.072,1.5644
40.3,2.9075,2.9824,187.87,41.586,1.5776
40.4,2.9305,3.0373,188.79,42.324,1.573
40.5,2.9914,3.03,188.38,42.636,1.567
40.6,2.9755,2.97,188.11,43.687,1.5689
40.7,3.043,2.985,188.52,44.006,1.5817
40.8,2.9359,2.9234,187.96,45.935,1.5917
40.9,3.0361,2.9906,188.09,45.288,1.5775
41,3.075,3.0331,189.04,45.429,1.5529
41.1,2.9821,2.9377,188.44,45.928,1.5794
41.2,2.9752,3.0157,188.23,47.908,1.564
41.3,2.9838,2.9273,187.49,48.47,1.5716
41.4,3.0036,2.9681,188.46,48.317,1.5765
41.5,2.9539,2.983,189.05,49.388,1.577
41.6,2.9567,3.0119,187.24,50.106,1.5722
41.7,3.002,3.1065,188.59,50.782,1.5848
41.8,2.9825,2.9971,188.32,50.629,1.5727
41.9,2.9063,3.003,188.22,50.605,1.5693
42,2.9331,3.0088,187.77,52.22,1.5734
42.1,3.0249,3.0364,187.74,52.529,1.558
42.2,2.9561,3.0006,188,53.639,1.5628
42.3,2.9666,3.0767,188.67,52.858,1.5743
42.4,3.0049,2.941,189.24,54.067,1.5827
42.5,3.0511,3.0262,188.37,55.296,1.5648
42.6,2.9488,2.9839,187.14,55.414,1.5994
42.7,3.0172,3.0143,188.17,56.16,1.5678
42.8,3.0687,2.9817,188.43,56.362,1.5662
42.9,2.9696,2.9669,187.53,57.382,1.5604
43,3.0041,3.0248,188.62,58.463,1.5925
43.1,2.9581,2.9577,188.84,59.324,1.5705
43.2,2.966,2.9745,187.54,59.338,1.5816
43.3,3.1158,2.9817,188.18,59.998,1.5778
43.4,3.1133,3.0169,189.27,60.852,1.5898
43.5,2.9508,3.0769,187.81,61.675,1.5633
43.6,3.1374,3.035,188.37,61.53,1.5757
43.7,3.0067,3.0064,188.42,61.682,1.5708
43.8,3.0228,3.0024,188.05,63.167,1.5841
43.9,2.9835,2.9503,188.78,63.285,1.569
44,3.0881,3.054,187.79,64.881,1.5582
44.1,3.0294,3.0525,188.12,63.807,1.5686
44.2,2.9722,3.0323,188.22,65.222,1.5846
44.3,2.9676,2.9593,188.1,65.142,1.5632
44.4,2.9881,2.9617,187.8,66.22,1.5878
44.5,3.0624,3.0119,188.34,66.631,1.5648
44.6,2.9663,3.0557,188.7,68.035,1.5712
44.7,3.0495,3.0021,187.67,68.75,1.5682
44.8,2.9703,2.9704,188.81,68.197,1.5781
44.9,3.0087,3.0344,188.52,69.921,1.5855
45,2.9808,3.0541,188.27,70.627,1.5886
45.1,3.0454,2.983,188.34,70.646,1.5772
45.2,2.9677,3.0039,188.21,71.886,1.5772
45.3,2.9132,2.9552,188.34,71.226,1.5717
45.4,3.0554,3.0307,188.01,72.783,1.5691
45.5,2.9533,3.0357,188.7,72.061,1.5824
45.6,2.9228,3.0191,189.03,73.726,1.5836
45.7,2.97,2.9526,187.42,74.655,1.5703
45.8,3.0478,3.005,187.63,75.235,1.5796
45.9,3.0039,2.9578,187.53,75.92,1.5827
46,3.1069,3.055,188.12,75.226,1.5707
46.1,3.0997,3.0219,188.41,77.452,1.5663
46.2,2.976,2.9421,188.79,78.118,1.5862
46.3,2.9329,3.0374,187.95,77.914,1.5693
46.4,3.0429,2.951,188.38,79.238,1.5647
46.5,3.0681,2.9341,187.54,79.421,1.571
46.6,3.0852,3.0279,188.66,79.143,1.5684
46.7,3.1047,3.0308,187.42,79.46,1.558
46.8,2.9872,3.1326,187.26,80.882,1.5942
46.9,3.0488,3.1094,187.3,81.374,1.5683
47,2.9735,3.0645,187.87,82.155,1.587
47.1,3.0263,3.0707,187.85,83.071,1.5599
47.2,3.0258,3.0208,187.96,83.517,1.5513
47.3,3.0916,2.9531,188.38,84.119,1.5587
47.4,2.9763,2.9176,188.55,84.452,1.5871
47.5,2.9504,3.0447,188.28,84.935,1.5862
47.6,2.9239,2.9722,187.95,85.167,1.57
47.7,3.1137,3.0282,188.28,86.309,1.5724
47.8,3.0054,3.0344,188.08,86.072,1.5813
47.9,2.9271,3.013,188.51,87.175,1.5797
48,3.0869,3.0056,188.08,88.633,1.569
48.1,3.0831,3.0949,188.25,88.917,1.565
48.2,2.9959,3.087,188.29,89.139,1.5936
48.3,2.9785,2.9969,188.12,90.578,1.5821
48.4,2.9784,3.0374,187.88,91.347,1.5525
48.5,3.021,3.0556,188.15,90.419,1.5844
48.6,2.9741,3.0372,188,91.911,1.5731
48.7,3.0449,2.9697,189.32,92.852,1.5827
48.8,2.9677,3.0389,187.96,93.688,1.5825
48.9,3.0696,2.9912,187.88,93.543,1.5707
49,2.9644,3.0663,187.62,94.131,1.5914
49.1,2.9431,3.0582,188.07,94.145,1.5632
49.2,3.0304,3.1467,188.48,95.006,1.5959
49.3,2.9648,2.9836,188.57,94.73,1.5646
49.4,3.0086,3.0211,187.62,96.521,1.5764
49.5,3.002,3.0451,187.93,97.195,1.5694
