times,theta_mu,theta_var,range_mu,range_var
1398186619.58385,-2.81539449694984,5.994943650281625e-07,10.007740236998067,0.0010913750113190166
1398186619.680675,-2.811860637479187,1.446995514561623e-06,9.91533014157568,0.003262919621271266
1398186619.80388,-2.807700983172579,1.4551995658589095e-06,9.783635387790145,0.002745915616912915
1398186619.919695,-2.803470796999398,1.3839700414290451e-06,9.627457073178432,0.002315916041493027
1398186620.019397,-2.799288397445347,1.4797669309718815e-06,9.50294249869026,0.0013420597797753192
1398186620.124849,-2.7954414308831,9.144848555368661e-07,9.391860227030518,0.001625299793819671
1398186620.221575,-2.7919282162299996,1.0030017731661637e-06,9.277424145067254,0.0012463934773906285
1398186620.31711,-2.788432002734802,1.0015380068399611e-06,9.194886186506183,0.0005256861124073838
1398186620.412819,-2.784960652615946,9.529495529311938e-07,9.127531251115899,0.00022790077786417976
1398186620.531994,-2.781087801514663,1.377944905607435e-06,9.065334960804023,0.0004841972908846271
1398186620.648214,-2.7765471517526836,1.9970715457827668e-06,8.98384034040197,0.000716798068790986
1398186620.764516,-2.7723544331085153,9.392812202014657e-07,8.904726100385354,0.00046627859564366865
1398186620.862656,-2.768510077459267,1.3869018930710548e-06,8.827365168137685,0.0006481118185642457
1398186620.992103,-2.7639437666557183,1.894525299454867e-06,8.744728067472929,0.0009768368332138942
1398186621.103425,-2.7594081235712524,1.4475954435480161e-06,8.658733735554176,0.0012100377342671152
1398186621.209157,-2.755554627660864,9.209744768771126e-07,8.57943205808484,0.0014070078601808183
1398186621.308652,-2.752053623334071,1.0123183327029897e-06,8.50689963849205,0.001992536255451009
1398186621.40872,-2.748555031837586,9.60559601601655e-07,8.421592156818253,0.002007168239731442
1398186621.5056,-2.744714296467304,1.4722050836694777e-06,8.334704920542436,0.0014534413091839148
1398186621.608505,-2.7408663923442305,9.077705254543935e-07,8.26530331668572,0.0010449021399188381
1398186621.705526,-2.737360226605346,9.831093286731976e-07,8.20467920406808,0.0013422364778996492
1398186621.832393,-2.7331738409107476,1.891074471096471e-06,8.12018376897842,0.0024612709372722973
1398186621.938788,-2.7289500498036494,1.000949693792617e-06,8.029443425495765,0.0013822683736909114
1398186622.051861,-2.72477716747045,1.9299464304959907e-06,7.940086665489246,0.0017365863349253381
1398186622.167456,-2.720557144152876,1.0250028219717491e-06,7.854275725663804,0.001531790968060527
1398186622.262969,-2.71745955388861,5.959570375029713e-07,7.781750613100177,0.002542734437504696
1398186622.363799,-2.7139283501382097,1.387105060644205e-06,7.688324435907841,0.0043788272728400935
1398186622.483804,-2.709372800866317,1.8897437516769558e-06,7.580617612121207,0.004404660896020913
1398186622.603794,-2.704831162123929,1.4477033615296592e-06,7.506750316157519,0.0027324560541887232
1398186622.708853,-2.700998596339715,9.368374753231839e-07,7.455104422710477,0.001473072931528195
1398186622.804798,-2.6971362503435676,1.4057817144117367e-06,7.4072378700961545,0.0008684202985751566
1398186622.910493,-2.693277022693973,9.657256073384961e-07,7.361059669054904,0.0005269964844049423
1398186623.006797,-2.68944069307985,1.5191043427383428e-06,7.310605320846515,0.0005017600828006738
1398186623.113825,-2.6856103731223007,9.779212967563218e-07,7.257977880060474,0.00021502073681929903
